EventID,case:concept:name,concept:name,time:timestamp,lifecycle:transition,ground_truth_activity
429,Case_417,B2,2023-01-02 20:31:00+00:00,complete,B2
430,Case_440,E1,2023-01-02 20:35:00+00:00,complete,E1
431,Case_321,B2,2023-01-02 20:43:00+00:00,complete,B2
432,Case_468,A,2023-01-02 20:49:00+00:00,complete,A_end
433,Case_682,B2,2023-01-02 20:50:00+00:00,complete,B2
434,Case_721,A,2023-01-02 20:51:00+00:00,complete,A_start
435,Case_956,B2,2023-01-02 20:57:00+00:00,complete,B2
436,Case_721,C,2023-01-02 21:07:00+00:00,complete,C
437,Case_721,B1,2023-01-02 21:11:00+00:00,complete,B1
438,Case_721,D,2023-01-02 21:12:00+00:00,complete,D
439,Case_417,A,2023-01-02 21:17:00+00:00,complete,A_middle
440,Case_943,A,2023-01-02 21:19:00+00:00,complete,A_middle
441,Case_321,A,2023-01-02 21:20:00+00:00,complete,A_middle
442,Case_440,E2,2023-01-02 21:21:00+00:00,complete,E2
443,Case_321,F,2023-01-02 21:30:00+00:00,complete,F
444,Case_956,A,2023-01-02 21:34:00+00:00,complete,A_middle
445,Case_682,A,2023-01-02 21:37:00+00:00,complete,A_middle
446,Case_721,B2,2023-01-02 21:39:00+00:00,complete,B2
447,Case_417,F,2023-01-02 21:40:00+00:00,complete,F
448,Case_414,A,2023-01-02 21:41:00+00:00,complete,A_start
449,Case_956,F,2023-01-02 21:45:00+00:00,complete,F
450,Case_943,E1,2023-01-02 21:47:00+00:00,complete,E1
451,Case_440,A,2023-01-02 21:55:00+00:00,complete,A_end
452,Case_682,E1,2023-01-02 22:02:00+00:00,complete,E1
453,Case_414,C,2023-01-02 22:07:00+00:00,complete,C
454,Case_943,E2,2023-01-02 22:09:00+00:00,complete,E2
455,Case_414,B1,2023-01-02 22:10:00+00:00,complete,B1
456,Case_414,D,2023-01-02 22:10:00+00:00,complete,D
457,Case_417,A,2023-01-02 22:25:00+00:00,complete,A_end
458,Case_721,A,2023-01-02 22:25:00+00:00,complete,A_middle
459,Case_943,A,2023-01-02 22:28:00+00:00,complete,A_end
460,Case_682,E2,2023-01-02 22:35:00+00:00,complete,E2
461,Case_414,B2,2023-01-02 22:37:00+00:00,complete,B2
462,Case_721,E1,2023-01-02 22:44:00+00:00,complete,E1
463,Case_321,A,2023-01-02 22:49:00+00:00,complete,A_end
464,Case_682,A,2023-01-02 22:58:00+00:00,complete,A_end
465,Case_956,A,2023-01-02 22:59:00+00:00,complete,A_end
466,Case_721,E2,2023-01-02 23:22:00+00:00,complete,E2
467,Case_46,A,2023-01-02 23:27:00+00:00,complete,A_start
468,Case_414,A,2023-01-02 23:35:00+00:00,complete,A_middle
469,Case_46,C,2023-01-02 23:43:00+00:00,complete,C
470,Case_46,D,2023-01-02 23:45:00+00:00,complete,D
471,Case_414,F,2023-01-02 23:46:00+00:00,complete,F
472,Case_46,B1,2023-01-02 23:47:00+00:00,complete,B1
473,Case_721,A,2023-01-02 23:52:00+00:00,complete,A_end
474,Case_391,A,2023-01-03 00:09:00+00:00,complete,A_start
475,Case_46,B2,2023-01-03 00:11:00+00:00,complete,B2
476,Case_391,C,2023-01-03 00:24:00+00:00,complete,C
477,Case_482,A,2023-01-03 00:28:00+00:00,complete,A_start
478,Case_391,D,2023-01-03 00:28:00+00:00,complete,D
479,Case_391,B1,2023-01-03 00:31:00+00:00,complete,B1
480,Case_482,C,2023-01-03 00:40:00+00:00,complete,C
481,Case_414,A,2023-01-03 00:40:00+00:00,complete,A_end
482,Case_482,D,2023-01-03 00:41:00+00:00,complete,D
483,Case_482,B1,2023-01-03 00:42:00+00:00,complete,B1
484,Case_391,B2,2023-01-03 00:53:00+00:00,complete,B2
485,Case_46,A,2023-01-03 01:02:00+00:00,complete,A_middle
486,Case_482,B2,2023-01-03 01:11:00+00:00,complete,B2
487,Case_46,F,2023-01-03 01:15:00+00:00,complete,F
488,Case_482,A,2023-01-03 01:35:00+00:00,complete,A_middle
489,Case_835,A,2023-01-03 01:42:00+00:00,complete,A_start
490,Case_391,A,2023-01-03 01:45:00+00:00,complete,A_middle
491,Case_482,E1,2023-01-03 01:55:00+00:00,complete,E1
492,Case_60,A,2023-01-03 02:03:00+00:00,complete,A_start
493,Case_835,C,2023-01-03 02:12:00+00:00,complete,C
494,Case_391,E1,2023-01-03 02:12:00+00:00,complete,E1
495,Case_835,D,2023-01-03 02:15:00+00:00,complete,D
496,Case_46,A,2023-01-03 02:17:00+00:00,complete,A_end
497,Case_835,B1,2023-01-03 02:17:00+00:00,complete,B1
498,Case_60,C,2023-01-03 02:24:00+00:00,complete,C
499,Case_60,B1,2023-01-03 02:27:00+00:00,complete,B1
500,Case_543,A,2023-01-03 02:28:00+00:00,complete,A_start
501,Case_60,D,2023-01-03 02:28:00+00:00,complete,D
502,Case_835,B2,2023-01-03 02:32:00+00:00,complete,B2
503,Case_482,E2,2023-01-03 02:33:00+00:00,complete,E2
504,Case_543,C,2023-01-03 02:48:00+00:00,complete,C
505,Case_543,B1,2023-01-03 02:51:00+00:00,complete,B1
506,Case_543,D,2023-01-03 02:51:00+00:00,complete,D
507,Case_60,B2,2023-01-03 02:55:00+00:00,complete,B2
508,Case_391,E2,2023-01-03 02:57:00+00:00,complete,E2
509,Case_482,A,2023-01-03 03:00:00+00:00,complete,A_end
510,Case_543,B2,2023-01-03 03:08:00+00:00,complete,B2
511,Case_835,A,2023-01-03 03:12:00+00:00,complete,A_middle
512,Case_391,A,2023-01-03 03:23:00+00:00,complete,A_end
513,Case_835,E1,2023-01-03 03:27:00+00:00,complete,E1
514,Case_124,A,2023-01-03 03:27:00+00:00,complete,A_start
515,Case_124,C,2023-01-03 03:43:00+00:00,complete,C
516,Case_124,D,2023-01-03 03:46:00+00:00,complete,D
517,Case_124,B1,2023-01-03 03:50:00+00:00,complete,B1
518,Case_60,A,2023-01-03 03:52:00+00:00,complete,A_middle
519,Case_543,A,2023-01-03 04:05:00+00:00,complete,A_middle
520,Case_835,E2,2023-01-03 04:06:00+00:00,complete,E2
521,Case_60,E1,2023-01-03 04:14:00+00:00,complete,E1
522,Case_835,A,2023-01-03 04:35:00+00:00,complete,A_end
523,Case_543,F,2023-01-03 04:35:00+00:00,complete,F
524,Case_124,B2,2023-01-03 04:35:00+00:00,complete,B2
525,Case_60,E2,2023-01-03 04:46:00+00:00,complete,E2
526,Case_124,A,2023-01-03 05:10:00+00:00,complete,A_middle
527,Case_60,A,2023-01-03 05:10:00+00:00,complete,A_end
528,Case_124,F,2023-01-03 05:27:00+00:00,complete,F
529,Case_543,A,2023-01-03 05:42:00+00:00,complete,A_end
530,Case_124,A,2023-01-03 06:18:00+00:00,complete,A_end
531,Case_301,A,2023-01-03 06:46:00+00:00,complete,A_start
532,Case_566,A,2023-01-03 06:51:00+00:00,complete,A_start
533,Case_660,A,2023-01-03 06:55:00+00:00,complete,A_start
534,Case_301,C,2023-01-03 07:02:00+00:00,complete,C
535,Case_301,D,2023-01-03 07:07:00+00:00,complete,D
536,Case_660,C,2023-01-03 07:07:00+00:00,complete,C
537,Case_301,B1,2023-01-03 07:09:00+00:00,complete,B1
538,Case_660,B1,2023-01-03 07:11:00+00:00,complete,B1
539,Case_660,D,2023-01-03 07:11:00+00:00,complete,D
540,Case_268,A,2023-01-03 07:15:00+00:00,complete,A_start
541,Case_566,C,2023-01-03 07:19:00+00:00,complete,C
542,Case_566,D,2023-01-03 07:24:00+00:00,complete,D
543,Case_301,B2,2023-01-03 07:26:00+00:00,complete,B2
544,Case_566,B1,2023-01-03 07:26:00+00:00,complete,B1
545,Case_268,C,2023-01-03 07:27:00+00:00,complete,C
546,Case_386,A,2023-01-03 07:29:00+00:00,complete,A_start
547,Case_268,B1,2023-01-03 07:29:00+00:00,complete,B1
548,Case_268,D,2023-01-03 07:31:00+00:00,complete,D
549,Case_268,B2,2023-01-03 07:45:00+00:00,complete,B2
550,Case_660,B2,2023-01-03 07:51:00+00:00,complete,B2
551,Case_301,A,2023-01-03 07:57:00+00:00,complete,A_middle
552,Case_386,C,2023-01-03 07:58:00+00:00,complete,C
553,Case_566,B2,2023-01-03 08:00:00+00:00,complete,B2
554,Case_386,B1,2023-01-03 08:03:00+00:00,complete,B1
555,Case_386,D,2023-01-03 08:03:00+00:00,complete,D
556,Case_851,A,2023-01-03 08:07:00+00:00,complete,A_start
557,Case_301,F,2023-01-03 08:27:00+00:00,complete,F
558,Case_660,A,2023-01-03 08:28:00+00:00,complete,A_middle
559,Case_268,A,2023-01-03 08:28:00+00:00,complete,A_middle
560,Case_386,B2,2023-01-03 08:36:00+00:00,complete,B2
561,Case_851,C,2023-01-03 08:37:00+00:00,complete,C
562,Case_566,A,2023-01-03 08:40:00+00:00,complete,A_middle
563,Case_851,D,2023-01-03 08:40:00+00:00,complete,D
564,Case_851,B1,2023-01-03 08:42:00+00:00,complete,B1
565,Case_268,F,2023-01-03 08:47:00+00:00,complete,F
566,Case_676,A,2023-01-03 08:53:00+00:00,complete,A_start
567,Case_660,F,2023-01-03 08:56:00+00:00,complete,F
568,Case_676,C,2023-01-03 09:05:00+00:00,complete,C
569,Case_676,D,2023-01-03 09:07:00+00:00,complete,D
570,Case_676,B1,2023-01-03 09:08:00+00:00,complete,B1
571,Case_566,F,2023-01-03 09:10:00+00:00,complete,F
572,Case_851,B2,2023-01-03 09:13:00+00:00,complete,B2
573,Case_268,A,2023-01-03 09:27:00+00:00,complete,A_end
574,Case_386,A,2023-01-03 09:31:00+00:00,complete,A_middle
575,Case_301,A,2023-01-03 09:38:00+00:00,complete,A_end
576,Case_386,F,2023-01-03 09:42:00+00:00,complete,F
577,Case_851,A,2023-01-03 09:43:00+00:00,complete,A_middle
578,Case_676,B2,2023-01-03 09:45:00+00:00,complete,B2
579,Case_851,F,2023-01-03 09:54:00+00:00,complete,F
580,Case_660,A,2023-01-03 10:03:00+00:00,complete,A_end
581,Case_566,A,2023-01-03 10:13:00+00:00,complete,A_end
582,Case_676,A,2023-01-03 10:33:00+00:00,complete,A_middle
583,Case_861,A,2023-01-03 10:33:00+00:00,complete,A_start
584,Case_851,A,2023-01-03 10:50:00+00:00,complete,A_end
585,Case_386,A,2023-01-03 10:53:00+00:00,complete,A_end
586,Case_861,C,2023-01-03 10:54:00+00:00,complete,C
587,Case_676,E1,2023-01-03 10:57:00+00:00,complete,E1
588,Case_861,D,2023-01-03 10:57:00+00:00,complete,D
589,Case_861,B1,2023-01-03 10:59:00+00:00,complete,B1
590,Case_245,A,2023-01-03 11:10:00+00:00,complete,A_start
591,Case_836,A,2023-01-03 11:33:00+00:00,complete,A_start
592,Case_676,E2,2023-01-03 11:36:00+00:00,complete,E2
593,Case_861,B2,2023-01-03 11:38:00+00:00,complete,B2
594,Case_245,C,2023-01-03 11:40:00+00:00,complete,C
595,Case_245,D,2023-01-03 11:41:00+00:00,complete,D
596,Case_245,B1,2023-01-03 11:42:00+00:00,complete,B1
597,Case_676,A,2023-01-03 11:56:00+00:00,complete,A_end
598,Case_836,C,2023-01-03 12:02:00+00:00,complete,C
599,Case_836,B1,2023-01-03 12:04:00+00:00,complete,B1
600,Case_836,D,2023-01-03 12:04:00+00:00,complete,D
601,Case_245,B2,2023-01-03 12:14:00+00:00,complete,B2
602,Case_861,A,2023-01-03 12:19:00+00:00,complete,A_middle
603,Case_836,B2,2023-01-03 12:37:00+00:00,complete,B2
604,Case_861,F,2023-01-03 12:48:00+00:00,complete,F
605,Case_245,A,2023-01-03 12:58:00+00:00,complete,A_middle
606,Case_91,A,2023-01-03 13:05:00+00:00,complete,A_start
607,Case_245,F,2023-01-03 13:17:00+00:00,complete,F
608,Case_91,C,2023-01-03 13:27:00+00:00,complete,C
609,Case_836,A,2023-01-03 13:27:00+00:00,complete,A_middle
610,Case_91,B1,2023-01-03 13:29:00+00:00,complete,B1
611,Case_91,D,2023-01-03 13:32:00+00:00,complete,D
612,Case_836,F,2023-01-03 13:48:00+00:00,complete,F
613,Case_91,B2,2023-01-03 13:53:00+00:00,complete,B2
614,Case_861,A,2023-01-03 14:03:00+00:00,complete,A_end
615,Case_307,A,2023-01-03 14:07:00+00:00,complete,A_start
616,Case_300,A,2023-01-03 14:26:00+00:00,complete,A_start
617,Case_307,C,2023-01-03 14:33:00+00:00,complete,C
618,Case_245,A,2023-01-03 14:34:00+00:00,complete,A_end
619,Case_307,D,2023-01-03 14:37:00+00:00,complete,D
620,Case_307,B1,2023-01-03 14:37:00+00:00,complete,B1
621,Case_300,C,2023-01-03 14:46:00+00:00,complete,C
622,Case_91,A,2023-01-03 14:48:00+00:00,complete,A_middle
623,Case_300,B1,2023-01-03 14:49:00+00:00,complete,B1
624,Case_300,D,2023-01-03 14:50:00+00:00,complete,D
625,Case_307,B2,2023-01-03 14:52:00+00:00,complete,B2
626,Case_836,A,2023-01-03 15:04:00+00:00,complete,A_end
627,Case_300,B2,2023-01-03 15:08:00+00:00,complete,B2
628,Case_91,E1,2023-01-03 15:10:00+00:00,complete,E1
629,Case_176,A,2023-01-03 15:16:00+00:00,complete,A_start
630,Case_307,A,2023-01-03 15:35:00+00:00,complete,A_middle
631,Case_91,E2,2023-01-03 15:40:00+00:00,complete,E2
632,Case_176,C,2023-01-03 15:42:00+00:00,complete,C
633,Case_176,D,2023-01-03 15:47:00+00:00,complete,D
634,Case_176,B1,2023-01-03 15:48:00+00:00,complete,B1
635,Case_295,A,2023-01-03 15:52:00+00:00,complete,A_start
636,Case_307,F,2023-01-03 15:54:00+00:00,complete,F
637,Case_91,A,2023-01-03 15:59:00+00:00,complete,A_end
638,Case_280,A,2023-01-03 16:02:00+00:00,complete,A_start
639,Case_176,B2,2023-01-03 16:04:00+00:00,complete,B2
640,Case_295,C,2023-01-03 16:06:00+00:00,complete,C
641,Case_295,D,2023-01-03 16:08:00+00:00,complete,D
642,Case_295,B1,2023-01-03 16:12:00+00:00,complete,B1
643,Case_300,A,2023-01-03 16:16:00+00:00,complete,A_middle
644,Case_217,A,2023-01-03 16:18:00+00:00,complete,A_start
645,Case_280,C,2023-01-03 16:19:00+00:00,complete,C
646,Case_280,D,2023-01-03 16:24:00+00:00,complete,D
647,Case_280,B1,2023-01-03 16:26:00+00:00,complete,B1
648,Case_300,F,2023-01-03 16:28:00+00:00,complete,F
649,Case_307,A,2023-01-03 16:42:00+00:00,complete,A_end
650,Case_217,C,2023-01-03 16:43:00+00:00,complete,C
651,Case_217,D,2023-01-03 16:45:00+00:00,complete,D
652,Case_217,B1,2023-01-03 16:50:00+00:00,complete,B1
653,Case_295,B2,2023-01-03 16:52:00+00:00,complete,B2
654,Case_176,A,2023-01-03 17:01:00+00:00,complete,A_middle
655,Case_280,B2,2023-01-03 17:06:00+00:00,complete,B2
656,Case_925,A,2023-01-03 17:08:00+00:00,complete,A_start
657,Case_300,A,2023-01-03 17:09:00+00:00,complete,A_end
658,Case_295,A,2023-01-03 17:22:00+00:00,complete,A_middle
659,Case_925,C,2023-01-03 17:30:00+00:00,complete,C
660,Case_176,F,2023-01-03 17:30:00+00:00,complete,F
661,Case_925,B1,2023-01-03 17:33:00+00:00,complete,B1
662,Case_217,B2,2023-01-03 17:35:00+00:00,complete,B2
663,Case_925,D,2023-01-03 17:35:00+00:00,complete,D
664,Case_295,F,2023-01-03 17:46:00+00:00,complete,F
665,Case_885,A,2023-01-03 17:47:00+00:00,complete,A_start
666,Case_280,A,2023-01-03 17:54:00+00:00,complete,A_middle
667,Case_885,C,2023-01-03 17:58:00+00:00,complete,C
668,Case_885,D,2023-01-03 18:02:00+00:00,complete,D
669,Case_885,B1,2023-01-03 18:04:00+00:00,complete,B1
670,Case_280,E1,2023-01-03 18:11:00+00:00,complete,E1
671,Case_249,A,2023-01-03 18:12:00+00:00,complete,A_start
672,Case_925,B2,2023-01-03 18:14:00+00:00,complete,B2
673,Case_249,C,2023-01-03 18:27:00+00:00,complete,C
674,Case_176,A,2023-01-03 18:29:00+00:00,complete,A_end
675,Case_249,B1,2023-01-03 18:30:00+00:00,complete,B1
676,Case_249,D,2023-01-03 18:31:00+00:00,complete,D
677,Case_217,A,2023-01-03 18:31:00+00:00,complete,A_middle
678,Case_298,A,2023-01-03 18:34:00+00:00,complete,A_start
679,Case_280,E2,2023-01-03 18:40:00+00:00,complete,E2
680,Case_295,A,2023-01-03 18:44:00+00:00,complete,A_end
681,Case_925,A,2023-01-03 18:46:00+00:00,complete,A_middle
682,Case_885,B2,2023-01-03 18:48:00+00:00,complete,B2
683,Case_298,C,2023-01-03 18:55:00+00:00,complete,C
684,Case_217,F,2023-01-03 18:55:00+00:00,complete,F
685,Case_298,D,2023-01-03 18:56:00+00:00,complete,D
686,Case_298,B1,2023-01-03 18:57:00+00:00,complete,B1
687,Case_249,B2,2023-01-03 19:11:00+00:00,complete,B2
688,Case_885,A,2023-01-03 19:14:00+00:00,complete,A_middle
689,Case_925,F,2023-01-03 19:15:00+00:00,complete,F
690,Case_280,A,2023-01-03 19:20:00+00:00,complete,A_end
691,Case_298,B2,2023-01-03 19:24:00+00:00,complete,B2
692,Case_885,E1,2023-01-03 19:40:00+00:00,complete,E1
693,Case_217,A,2023-01-03 19:48:00+00:00,complete,A_end
694,Case_249,A,2023-01-03 19:58:00+00:00,complete,A_middle
695,Case_617,A,2023-01-03 20:00:00+00:00,complete,A_start
696,Case_925,A,2023-01-03 20:06:00+00:00,complete,A_end
697,Case_885,E2,2023-01-03 20:09:00+00:00,complete,E2
698,Case_249,E1,2023-01-03 20:10:00+00:00,complete,E1
699,Case_617,C,2023-01-03 20:21:00+00:00,complete,C
700,Case_617,D,2023-01-03 20:22:00+00:00,complete,D
701,Case_617,B1,2023-01-03 20:23:00+00:00,complete,B1
702,Case_298,A,2023-01-03 20:24:00+00:00,complete,A_middle
703,Case_885,A,2023-01-03 20:26:00+00:00,complete,A_end
704,Case_249,E2,2023-01-03 20:37:00+00:00,complete,E2
705,Case_298,F,2023-01-03 20:45:00+00:00,complete,F
706,Case_617,B2,2023-01-03 21:04:00+00:00,complete,B2
707,Case_249,A,2023-01-03 21:06:00+00:00,complete,A_end
708,Case_131,A,2023-01-03 21:23:00+00:00,complete,A_start
709,Case_298,A,2023-01-03 21:25:00+00:00,complete,A_end
710,Case_617,A,2023-01-03 21:45:00+00:00,complete,A_middle
711,Case_131,C,2023-01-03 21:48:00+00:00,complete,C
712,Case_131,D,2023-01-03 21:50:00+00:00,complete,D
713,Case_131,B1,2023-01-03 21:55:00+00:00,complete,B1
714,Case_206,A,2023-01-03 21:56:00+00:00,complete,A_start
715,Case_617,F,2023-01-03 21:59:00+00:00,complete,F
716,Case_206,C,2023-01-03 22:06:00+00:00,complete,C
717,Case_206,D,2023-01-03 22:08:00+00:00,complete,D
718,Case_610,A,2023-01-03 22:09:00+00:00,complete,A_start
719,Case_206,B1,2023-01-03 22:12:00+00:00,complete,B1
720,Case_131,B2,2023-01-03 22:25:00+00:00,complete,B2
721,Case_610,C,2023-01-03 22:26:00+00:00,complete,C
722,Case_610,D,2023-01-03 22:27:00+00:00,complete,D
723,Case_610,B1,2023-01-03 22:29:00+00:00,complete,B1
724,Case_617,A,2023-01-03 22:52:00+00:00,complete,A_end
725,Case_206,B2,2023-01-03 22:57:00+00:00,complete,B2
726,Case_610,B2,2023-01-03 22:57:00+00:00,complete,B2
727,Case_131,A,2023-01-03 23:13:00+00:00,complete,A_middle
728,Case_855,A,2023-01-03 23:22:00+00:00,complete,A_start
729,Case_131,F,2023-01-03 23:42:00+00:00,complete,F
730,Case_855,C,2023-01-03 23:47:00+00:00,complete,C
731,Case_855,D,2023-01-03 23:52:00+00:00,complete,D
732,Case_855,B1,2023-01-03 23:54:00+00:00,complete,B1
733,Case_206,A,2023-01-03 23:55:00+00:00,complete,A_middle
734,Case_610,A,2023-01-03 23:57:00+00:00,complete,A_middle
735,Case_97,A,2023-01-04 00:17:00+00:00,complete,A_start
736,Case_206,F,2023-01-04 00:21:00+00:00,complete,F
737,Case_131,A,2023-01-04 00:22:00+00:00,complete,A_end
738,Case_855,B2,2023-01-04 00:25:00+00:00,complete,B2
739,Case_610,F,2023-01-04 00:26:00+00:00,complete,F
740,Case_97,C,2023-01-04 00:27:00+00:00,complete,C
741,Case_97,D,2023-01-04 00:30:00+00:00,complete,D
742,Case_97,B1,2023-01-04 00:33:00+00:00,complete,B1
743,Case_97,B2,2023-01-04 01:01:00+00:00,complete,B2
744,Case_610,A,2023-01-04 01:08:00+00:00,complete,A_end
745,Case_206,A,2023-01-04 01:14:00+00:00,complete,A_end
746,Case_855,A,2023-01-04 01:21:00+00:00,complete,A_middle
747,Case_97,A,2023-01-04 01:36:00+00:00,complete,A_middle
748,Case_219,A,2023-01-04 01:37:00+00:00,complete,A_start
749,Case_855,E1,2023-01-04 01:38:00+00:00,complete,E1
750,Case_97,E1,2023-01-04 01:48:00+00:00,complete,E1
751,Case_219,C,2023-01-04 02:03:00+00:00,complete,C
752,Case_855,E2,2023-01-04 02:07:00+00:00,complete,E2
753,Case_219,D,2023-01-04 02:08:00+00:00,complete,D
754,Case_219,B1,2023-01-04 02:09:00+00:00,complete,B1
755,Case_313,A,2023-01-04 02:13:00+00:00,complete,A_start
756,Case_97,E2,2023-01-04 02:19:00+00:00,complete,E2
757,Case_313,C,2023-01-04 02:35:00+00:00,complete,C
758,Case_855,A,2023-01-04 02:35:00+00:00,complete,A_end
759,Case_97,A,2023-01-04 02:36:00+00:00,complete,A_end
760,Case_313,B1,2023-01-04 02:37:00+00:00,complete,B1
761,Case_313,D,2023-01-04 02:38:00+00:00,complete,D
762,Case_219,B2,2023-01-04 02:41:00+00:00,complete,B2
763,Case_311,A,2023-01-04 02:50:00+00:00,complete,A_start
764,Case_680,A,2023-01-04 02:56:00+00:00,complete,A_start
765,Case_313,B2,2023-01-04 03:03:00+00:00,complete,B2
766,Case_354,A,2023-01-04 03:08:00+00:00,complete,A_start
767,Case_680,C,2023-01-04 03:11:00+00:00,complete,C
768,Case_680,D,2023-01-04 03:15:00+00:00,complete,D
769,Case_680,B1,2023-01-04 03:16:00+00:00,complete,B1
770,Case_726,A,2023-01-04 03:19:00+00:00,complete,A_start
771,Case_354,C,2023-01-04 03:19:00+00:00,complete,C
772,Case_311,C,2023-01-04 03:20:00+00:00,complete,C
773,Case_354,D,2023-01-04 03:21:00+00:00,complete,D
774,Case_354,B1,2023-01-04 03:22:00+00:00,complete,B1
775,Case_219,A,2023-01-04 03:23:00+00:00,complete,A_middle
776,Case_311,B1,2023-01-04 03:24:00+00:00,complete,B1
777,Case_311,D,2023-01-04 03:25:00+00:00,complete,D
778,Case_182,A,2023-01-04 03:35:00+00:00,complete,A_start
779,Case_311,B2,2023-01-04 03:43:00+00:00,complete,B2
780,Case_219,E1,2023-01-04 03:45:00+00:00,complete,E1
781,Case_726,C,2023-01-04 03:46:00+00:00,complete,C
782,Case_454,A,2023-01-04 03:49:00+00:00,complete,A_start
783,Case_726,D,2023-01-04 03:49:00+00:00,complete,D
784,Case_313,A,2023-01-04 03:50:00+00:00,complete,A_middle
785,Case_680,B2,2023-01-04 03:51:00+00:00,complete,B2
786,Case_726,B1,2023-01-04 03:53:00+00:00,complete,B1
787,Case_182,C,2023-01-04 03:55:00+00:00,complete,C
788,Case_182,D,2023-01-04 03:56:00+00:00,complete,D
789,Case_59,A,2023-01-04 03:58:00+00:00,complete,A_start
790,Case_182,B1,2023-01-04 04:00:00+00:00,complete,B1
791,Case_454,C,2023-01-04 04:04:00+00:00,complete,C
792,Case_354,B2,2023-01-04 04:05:00+00:00,complete,B2
793,Case_219,E2,2023-01-04 04:06:00+00:00,complete,E2
794,Case_454,D,2023-01-04 04:08:00+00:00,complete,D
795,Case_454,B1,2023-01-04 04:10:00+00:00,complete,B1
796,Case_313,F,2023-01-04 04:11:00+00:00,complete,F
797,Case_59,C,2023-01-04 04:13:00+00:00,complete,C
798,Case_726,B2,2023-01-04 04:14:00+00:00,complete,B2
799,Case_59,B1,2023-01-04 04:15:00+00:00,complete,B1
800,Case_59,D,2023-01-04 04:16:00+00:00,complete,D
801,Case_490,A,2023-01-04 04:25:00+00:00,complete,A_start
802,Case_354,A,2023-01-04 04:27:00+00:00,complete,A_middle
803,Case_59,B2,2023-01-04 04:32:00+00:00,complete,B2
804,Case_454,B2,2023-01-04 04:33:00+00:00,complete,B2
805,Case_680,A,2023-01-04 04:34:00+00:00,complete,A_middle
806,Case_311,A,2023-01-04 04:37:00+00:00,complete,A_middle
807,Case_219,A,2023-01-04 04:41:00+00:00,complete,A_end
808,Case_182,B2,2023-01-04 04:43:00+00:00,complete,B2
809,Case_354,E1,2023-01-04 04:47:00+00:00,complete,E1
810,Case_680,F,2023-01-04 04:48:00+00:00,complete,F
811,Case_490,C,2023-01-04 04:48:00+00:00,complete,C
812,Case_726,A,2023-01-04 04:52:00+00:00,complete,A_middle
813,Case_490,D,2023-01-04 04:52:00+00:00,complete,D
814,Case_490,B1,2023-01-04 04:53:00+00:00,complete,B1
815,Case_311,E1,2023-01-04 04:58:00+00:00,complete,E1
816,Case_454,A,2023-01-04 05:05:00+00:00,complete,A_middle
817,Case_490,B2,2023-01-04 05:09:00+00:00,complete,B2
818,Case_726,E1,2023-01-04 05:13:00+00:00,complete,E1
819,Case_59,A,2023-01-04 05:17:00+00:00,complete,A_middle
820,Case_222,A,2023-01-04 05:23:00+00:00,complete,A_start
821,Case_354,E2,2023-01-04 05:23:00+00:00,complete,E2
822,Case_313,A,2023-01-04 05:28:00+00:00,complete,A_end
823,Case_454,F,2023-01-04 05:28:00+00:00,complete,F
824,Case_182,A,2023-01-04 05:28:00+00:00,complete,A_middle
825,Case_215,A,2023-01-04 05:32:00+00:00,complete,A_start
