EventID,Timestamp,OrgLabel,org:resource,concept:name,lifecycle:transition,case:concept:name
317,317,J,artificial,J,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
318,318,A,artificial,A,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
319,319,B,artificial,D_Dupli,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
320,320,D,artificial,D_Dupli,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
321,321,C,artificial,D_Dupli,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
322,322,E,artificial,D_Dupli,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
323,323,F,artificial,F,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
324,324,G,artificial,G,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
325,325,H,artificial,H,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
326,326,I,artificial,I,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
327,327,K,artificial,K,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
328,328,G,artificial,G,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
329,329,I,artificial,I,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
330,330,H,artificial,H,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
331,331,F,artificial,F,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
332,332,F,artificial,F,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
333,333,K,artificial,K,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
334,334,J,artificial,J,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
335,335,H,artificial,H,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
336,336,G,artificial,G,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
337,337,G,artificial,G,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
338,338,F,artificial,F,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
339,339,K,artificial,K,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
340,340,J,artificial,J,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
341,341,H,artificial,H,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
342,342,I,artificial,I,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
343,343,I,artificial,I,complete,"126 [A, B, D, C, E, F, G, H, I, J, K, F, G, I, H, J, K, F, G, I, H, J, K, F, G, H, I]"
344,344,A,artificial,A,complete,"127 [A, B, E, D, C, F, G, I, H]"
345,345,B,artificial,D_Dupli,complete,"127 [A, B, E, D, C, F, G, I, H]"
346,346,E,artificial,D_Dupli,complete,"127 [A, B, E, D, C, F, G, I, H]"
347,347,C,artificial,D_Dupli,complete,"127 [A, B, E, D, C, F, G, I, H]"
348,348,F,artificial,F,complete,"127 [A, B, E, D, C, F, G, I, H]"
349,349,G,artificial,G,complete,"127 [A, B, E, D, C, F, G, I, H]"
350,350,I,artificial,I,complete,"127 [A, B, E, D, C, F, G, I, H]"
351,351,H,artificial,H,complete,"127 [A, B, E, D, C, F, G, I, H]"
352,352,D,artificial,D_Dupli,complete,"127 [A, B, E, D, C, F, G, I, H]"
353,353,A,artificial,A,complete,"128 [B, A, C, D, E, F, G, H, I]"
354,354,C,artificial,D_Dupli,complete,"128 [B, A, C, D, E, F, G, H, I]"
355,355,D,artificial,D_Dupli,complete,"128 [B, A, C, D, E, F, G, H, I]"
356,356,E,artificial,D_Dupli,complete,"128 [B, A, C, D, E, F, G, H, I]"
357,357,F,artificial,F,complete,"128 [B, A, C, D, E, F, G, H, I]"
358,358,G,artificial,G,complete,"128 [B, A, C, D, E, F, G, H, I]"
359,359,H,artificial,H,complete,"128 [B, A, C, D, E, F, G, H, I]"
360,360,I,artificial,I,complete,"128 [B, A, C, D, E, F, G, H, I]"
361,361,B,artificial,D_Dupli,complete,"128 [B, A, C, D, E, F, G, H, I]"
362,362,I,artificial,I,complete,"129 [B, A, D, E, C, F, G, I, H]"
363,363,H,artificial,H,complete,"129 [B, A, D, E, C, F, G, I, H]"
364,364,G,artificial,G,complete,"129 [B, A, D, E, C, F, G, I, H]"
365,365,F,artificial,F,complete,"129 [B, A, D, E, C, F, G, I, H]"
366,366,E,artificial,D_Dupli,complete,"129 [B, A, D, E, C, F, G, I, H]"
367,367,D,artificial,D_Dupli,complete,"129 [B, A, D, E, C, F, G, I, H]"
368,368,A,artificial,A,complete,"129 [B, A, D, E, C, F, G, I, H]"
369,369,B,artificial,D_Dupli,complete,"129 [B, A, D, E, C, F, G, I, H]"
370,370,C,artificial,D_Dupli,complete,"129 [B, A, D, E, C, F, G, I, H]"
371,371,F,artificial,F,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
372,372,C,artificial,D_Dupli,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
373,373,E,artificial,D_Dupli,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
374,374,D,artificial,D_Dupli,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
375,375,H,artificial,H,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
376,376,G,artificial,G,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
377,377,I,artificial,I,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
378,378,I,artificial,I,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
379,379,N,artificial,N,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
380,380,O,artificial,O,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
381,381,M,artificial,M,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
382,382,A,artificial,A,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
383,383,H,artificial,H,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
384,384,B,artificial,D_Dupli,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
385,385,G,artificial,G,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
386,386,F,artificial,F,complete,"13 [B, A, C, E, D, F, G, H, I, N, O, M, F, G, H, I]"
387,387,H,artificial,H,complete,"130 [B, A, C, E, D, F, G, H, I]"
388,388,B,artificial,D_Dupli,complete,"130 [B, A, C, E, D, F, G, H, I]"
389,389,A,artificial,A,complete,"130 [B, A, C, E, D, F, G, H, I]"
390,390,C,artificial,D_Dupli,complete,"130 [B, A, C, E, D, F, G, H, I]"
391,391,E,artificial,D_Dupli,complete,"130 [B, A, C, E, D, F, G, H, I]"
392,392,D,artificial,D_Dupli,complete,"130 [B, A, C, E, D, F, G, H, I]"
393,393,F,artificial,F,complete,"130 [B, A, C, E, D, F, G, H, I]"
394,394,G,artificial,G,complete,"130 [B, A, C, E, D, F, G, H, I]"
395,395,I,artificial,I,complete,"130 [B, A, C, E, D, F, G, H, I]"
396,396,B,artificial,D_Dupli,complete,"131 [B, A, C, D, E, F, G, H, I]"
397,397,A,artificial,A,complete,"131 [B, A, C, D, E, F, G, H, I]"
398,398,C,artificial,D_Dupli,complete,"131 [B, A, C, D, E, F, G, H, I]"
399,399,D,artificial,D_Dupli,complete,"131 [B, A, C, D, E, F, G, H, I]"
400,400,E,artificial,D_Dupli,complete,"131 [B, A, C, D, E, F, G, H, I]"
401,401,I,artificial,I,complete,"131 [B, A, C, D, E, F, G, H, I]"
402,402,H,artificial,H,complete,"131 [B, A, C, D, E, F, G, H, I]"
403,403,F,artificial,F,complete,"131 [B, A, C, D, E, F, G, H, I]"
404,404,G,artificial,G,complete,"131 [B, A, C, D, E, F, G, H, I]"
405,405,E,artificial,D_Dupli,complete,"132 [B, A, E, D, C, F, G, H, I]"
406,406,F,artificial,F,complete,"132 [B, A, E, D, C, F, G, H, I]"
407,407,B,artificial,D_Dupli,complete,"132 [B, A, E, D, C, F, G, H, I]"
408,408,A,artificial,A,complete,"132 [B, A, E, D, C, F, G, H, I]"
409,409,D,artificial,D_Dupli,complete,"132 [B, A, E, D, C, F, G, H, I]"
410,410,C,artificial,D_Dupli,complete,"132 [B, A, E, D, C, F, G, H, I]"
411,411,G,artificial,G,complete,"132 [B, A, E, D, C, F, G, H, I]"
412,412,H,artificial,H,complete,"132 [B, A, E, D, C, F, G, H, I]"
413,413,I,artificial,I,complete,"132 [B, A, E, D, C, F, G, H, I]"
414,414,I,artificial,I,complete,"133 [A, B, C, D, E, F, G, I, H]"
415,415,H,artificial,H,complete,"133 [A, B, C, D, E, F, G, I, H]"
416,416,B,artificial,D_Dupli,complete,"133 [A, B, C, D, E, F, G, I, H]"
417,417,C,artificial,D_Dupli,complete,"133 [A, B, C, D, E, F, G, I, H]"
418,418,D,artificial,D_Dupli,complete,"133 [A, B, C, D, E, F, G, I, H]"
419,419,E,artificial,D_Dupli,complete,"133 [A, B, C, D, E, F, G, I, H]"
420,420,F,artificial,F,complete,"133 [A, B, C, D, E, F, G, I, H]"
421,421,G,artificial,G,complete,"133 [A, B, C, D, E, F, G, I, H]"
422,422,A,artificial,A,complete,"133 [A, B, C, D, E, F, G, I, H]"
423,423,J,artificial,J,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
424,424,I,artificial,I,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
425,425,H,artificial,H,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
426,426,G,artificial,G,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
427,427,F,artificial,F,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
428,428,K,artificial,K,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
429,429,L,artificial,L,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
430,430,N,artificial,N,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
431,431,J,artificial,J,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
432,432,O,artificial,O,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
433,433,F,artificial,F,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
434,434,G,artificial,G,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
435,435,H,artificial,H,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
436,436,I,artificial,I,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
437,437,I,artificial,I,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
438,438,G,artificial,G,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
439,439,F,artificial,F,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
440,440,C,artificial,D_Dupli,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
441,441,D,artificial,D_Dupli,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
442,442,E,artificial,D_Dupli,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
443,443,B,artificial,D_Dupli,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
444,444,A,artificial,A,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
445,445,K,artificial,K,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
446,446,M,artificial,M,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
447,447,H,artificial,H,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
448,448,H,artificial,H,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
449,449,I,artificial,I,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
450,450,G,artificial,G,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
451,451,F,artificial,F,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
452,452,K,artificial,K,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
453,453,J,artificial,J,complete,"134 [A, B, E, D, C, F, G, I, H, M, N, O, F, G, H, I, J, K, F, G, I, H, J, K, L, J, K, F, G, H, I]"
454,454,E,artificial,D_Dupli,complete,"135 [B, A, D, C, E, F, G, I, H]"
455,455,H,artificial,H,complete,"135 [B, A, D, C, E, F, G, I, H]"
456,456,I,artificial,I,complete,"135 [B, A, D, C, E, F, G, I, H]"
457,457,G,artificial,G,complete,"135 [B, A, D, C, E, F, G, I, H]"
458,458,F,artificial,F,complete,"135 [B, A, D, C, E, F, G, I, H]"
459,459,B,artificial,D_Dupli,complete,"135 [B, A, D, C, E, F, G, I, H]"
460,460,C,artificial,D_Dupli,complete,"135 [B, A, D, C, E, F, G, I, H]"
461,461,D,artificial,D_Dupli,complete,"135 [B, A, D, C, E, F, G, I, H]"
462,462,A,artificial,A,complete,"135 [B, A, D, C, E, F, G, I, H]"
463,463,A,artificial,A,complete,"136 [B, A, D, C, E, F, G, H, I]"
464,464,I,artificial,I,complete,"136 [B, A, D, C, E, F, G, H, I]"
465,465,H,artificial,H,complete,"136 [B, A, D, C, E, F, G, H, I]"
466,466,G,artificial,G,complete,"136 [B, A, D, C, E, F, G, H, I]"
467,467,F,artificial,F,complete,"136 [B, A, D, C, E, F, G, H, I]"
468,468,C,artificial,D_Dupli,complete,"136 [B, A, D, C, E, F, G, H, I]"
469,469,D,artificial,D_Dupli,complete,"136 [B, A, D, C, E, F, G, H, I]"
470,470,B,artificial,D_Dupli,complete,"136 [B, A, D, C, E, F, G, H, I]"
471,471,E,artificial,D_Dupli,complete,"136 [B, A, D, C, E, F, G, H, I]"
472,472,A,artificial,A,complete,"137 [A, B, C, D, E, F, G, I, H]"
473,473,I,artificial,I,complete,"137 [A, B, C, D, E, F, G, I, H]"
474,474,G,artificial,G,complete,"137 [A, B, C, D, E, F, G, I, H]"
475,475,F,artificial,F,complete,"137 [A, B, C, D, E, F, G, I, H]"
476,476,E,artificial,D_Dupli,complete,"137 [A, B, C, D, E, F, G, I, H]"
477,477,D,artificial,D_Dupli,complete,"137 [A, B, C, D, E, F, G, I, H]"
478,478,C,artificial,D_Dupli,complete,"137 [A, B, C, D, E, F, G, I, H]"
479,479,B,artificial,D_Dupli,complete,"137 [A, B, C, D, E, F, G, I, H]"
480,480,H,artificial,H,complete,"137 [A, B, C, D, E, F, G, I, H]"
481,481,M,artificial,M,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
482,482,H,artificial,H,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
483,483,F,artificial,F,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
484,484,H,artificial,H,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
485,485,G,artificial,G,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
486,486,N,artificial,N,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
487,487,O,artificial,O,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
488,488,I,artificial,I,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
489,489,G,artificial,G,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
490,490,I,artificial,I,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
491,491,F,artificial,F,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
492,492,D,artificial,D_Dupli,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
493,493,E,artificial,D_Dupli,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
494,494,A,artificial,A,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
495,495,B,artificial,D_Dupli,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
496,496,C,artificial,D_Dupli,complete,"138 [B, A, E, D, C, F, G, I, H, O, M, N, F, G, H, I]"
497,497,I,artificial,I,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
498,498,B,artificial,D_Dupli,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
499,499,A,artificial,A,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
500,500,D,artificial,D_Dupli,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
501,501,I,artificial,I,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
502,502,C,artificial,D_Dupli,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
503,503,E,artificial,D_Dupli,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
504,504,F,artificial,F,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
505,505,G,artificial,G,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
506,506,H,artificial,H,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
507,507,J,artificial,J,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
508,508,K,artificial,K,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
509,509,H,artificial,H,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
510,510,F,artificial,F,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
511,511,G,artificial,G,complete,"139 [A, B, D, C, E, F, G, I, H, J, K, F, G, H, I]"
512,512,E,artificial,D_Dupli,complete,"14 [B, A, C, E, D, F, G, I, H]"
513,513,C,artificial,D_Dupli,complete,"14 [B, A, C, E, D, F, G, I, H]"
514,514,H,artificial,H,complete,"14 [B, A, C, E, D, F, G, I, H]"
515,515,A,artificial,A,complete,"14 [B, A, C, E, D, F, G, I, H]"
516,516,I,artificial,I,complete,"14 [B, A, C, E, D, F, G, I, H]"
517,517,G,artificial,G,complete,"14 [B, A, C, E, D, F, G, I, H]"
518,518,F,artificial,F,complete,"14 [B, A, C, E, D, F, G, I, H]"
519,519,D,artificial,D_Dupli,complete,"14 [B, A, C, E, D, F, G, I, H]"
520,520,B,artificial,D_Dupli,complete,"14 [B, A, C, E, D, F, G, I, H]"
521,521,I,artificial,I,complete,"140 [A, B, D, E, C, F, G, H, I]"
522,522,H,artificial,H,complete,"140 [A, B, D, E, C, F, G, H, I]"
523,523,G,artificial,G,complete,"140 [A, B, D, E, C, F, G, H, I]"
524,524,F,artificial,F,complete,"140 [A, B, D, E, C, F, G, H, I]"
525,525,D,artificial,D_Dupli,complete,"140 [A, B, D, E, C, F, G, H, I]"
526,526,E,artificial,D_Dupli,complete,"140 [A, B, D, E, C, F, G, H, I]"
527,527,B,artificial,D_Dupli,complete,"140 [A, B, D, E, C, F, G, H, I]"
528,528,A,artificial,A,complete,"140 [A, B, D, E, C, F, G, H, I]"
529,529,C,artificial,D_Dupli,complete,"140 [A, B, D, E, C, F, G, H, I]"
530,530,H,artificial,H,complete,"141 [A, B, C, E, D, F, G, I, H]"
531,531,F,artificial,F,complete,"141 [A, B, C, E, D, F, G, I, H]"
532,532,G,artificial,G,complete,"141 [A, B, C, E, D, F, G, I, H]"
533,533,D,artificial,D_Dupli,complete,"141 [A, B, C, E, D, F, G, I, H]"
534,534,I,artificial,I,complete,"141 [A, B, C, E, D, F, G, I, H]"
535,535,C,artificial,D_Dupli,complete,"141 [A, B, C, E, D, F, G, I, H]"
536,536,B,artificial,D_Dupli,complete,"141 [A, B, C, E, D, F, G, I, H]"
537,537,A,artificial,A,complete,"141 [A, B, C, E, D, F, G, I, H]"
538,538,E,artificial,D_Dupli,complete,"141 [A, B, C, E, D, F, G, I, H]"
539,539,H,artificial,H,complete,"142 [A, B, D, E, C, F, G, H, I]"
540,540,G,artificial,G,complete,"142 [A, B, D, E, C, F, G, H, I]"
541,541,F,artificial,F,complete,"142 [A, B, D, E, C, F, G, H, I]"
542,542,C,artificial,D_Dupli,complete,"142 [A, B, D, E, C, F, G, H, I]"
543,543,I,artificial,I,complete,"142 [A, B, D, E, C, F, G, H, I]"
544,544,D,artificial,D_Dupli,complete,"142 [A, B, D, E, C, F, G, H, I]"
545,545,B,artificial,D_Dupli,complete,"142 [A, B, D, E, C, F, G, H, I]"
546,546,A,artificial,A,complete,"142 [A, B, D, E, C, F, G, H, I]"
547,547,E,artificial,D_Dupli,complete,"142 [A, B, D, E, C, F, G, H, I]"
548,548,H,artificial,H,complete,"143 [B, A, C, E, D, F, G, I, H]"
549,549,I,artificial,I,complete,"143 [B, A, C, E, D, F, G, I, H]"
550,550,G,artificial,G,complete,"143 [B, A, C, E, D, F, G, I, H]"
551,551,F,artificial,F,complete,"143 [B, A, C, E, D, F, G, I, H]"
552,552,D,artificial,D_Dupli,complete,"143 [B, A, C, E, D, F, G, I, H]"
553,553,C,artificial,D_Dupli,complete,"143 [B, A, C, E, D, F, G, I, H]"
554,554,A,artificial,A,complete,"143 [B, A, C, E, D, F, G, I, H]"
555,555,B,artificial,D_Dupli,complete,"143 [B, A, C, E, D, F, G, I, H]"
556,556,E,artificial,D_Dupli,complete,"143 [B, A, C, E, D, F, G, I, H]"
557,557,F,artificial,F,complete,"144 [A, B, D, C, E, F, G, I, H]"
558,558,I,artificial,I,complete,"144 [A, B, D, C, E, F, G, I, H]"
559,559,H,artificial,H,complete,"144 [A, B, D, C, E, F, G, I, H]"
560,560,E,artificial,D_Dupli,complete,"144 [A, B, D, C, E, F, G, I, H]"
561,561,G,artificial,G,complete,"144 [A, B, D, C, E, F, G, I, H]"
562,562,D,artificial,D_Dupli,complete,"144 [A, B, D, C, E, F, G, I, H]"
563,563,B,artificial,D_Dupli,complete,"144 [A, B, D, C, E, F, G, I, H]"
564,564,A,artificial,A,complete,"144 [A, B, D, C, E, F, G, I, H]"
565,565,C,artificial,D_Dupli,complete,"144 [A, B, D, C, E, F, G, I, H]"
566,566,H,artificial,H,complete,"145 [A, B, C, E, D, F, G, I, H]"
567,567,I,artificial,I,complete,"145 [A, B, C, E, D, F, G, I, H]"
568,568,G,artificial,G,complete,"145 [A, B, C, E, D, F, G, I, H]"
569,569,D,artificial,D_Dupli,complete,"145 [A, B, C, E, D, F, G, I, H]"
570,570,F,artificial,F,complete,"145 [A, B, C, E, D, F, G, I, H]"
571,571,C,artificial,D_Dupli,complete,"145 [A, B, C, E, D, F, G, I, H]"
572,572,B,artificial,D_Dupli,complete,"145 [A, B, C, E, D, F, G, I, H]"
573,573,A,artificial,A,complete,"145 [A, B, C, E, D, F, G, I, H]"
574,574,E,artificial,D_Dupli,complete,"145 [A, B, C, E, D, F, G, I, H]"
575,575,J,artificial,J,complete,"146 [B, A, D, E, C, F, G, I, H, J, K, F, G, I, H]"
576,576,I,artificial,I,complete,"146 [B, A, D, E, C, F, G, I, H, J, K, F, G, I, H]"
577,577,G,artificial,G,complete,"146 [B, A, D, E, C, F, G, I, H, J, K, F, G, I, H]"
578,578,H,artificial,H,complete,"146 [B, A, D, E, C, F, G, I, H, J, K, F, G, I, H]"
