EventID,case:concept:name,concept:name,time:timestamp
530,Case_124,A,2023-01-03 06:18:00+00:00
531,Case_301,A,2023-01-03 06:46:00+00:00
532,Case_566,A,2023-01-03 06:51:00+00:00
533,Case_660,A,2023-01-03 06:55:00+00:00
534,Case_301,C,2023-01-03 07:02:00+00:00
535,Case_301,D,2023-01-03 07:07:00+00:00
536,Case_660,C,2023-01-03 07:07:00+00:00
537,Case_301,B1,2023-01-03 07:09:00+00:00
538,Case_660,B1,2023-01-03 07:11:00+00:00
539,Case_660,D,2023-01-03 07:11:00+00:00
540,Case_268,A,2023-01-03 07:15:00+00:00
541,Case_566,C,2023-01-03 07:19:00+00:00
542,Case_566,D,2023-01-03 07:24:00+00:00
543,Case_301,B2,2023-01-03 07:26:00+00:00
544,Case_566,B1,2023-01-03 07:26:00+00:00
545,Case_268,C,2023-01-03 07:27:00+00:00
546,Case_386,A,2023-01-03 07:29:00+00:00
547,Case_268,B1,2023-01-03 07:29:00+00:00
548,Case_268,D,2023-01-03 07:31:00+00:00
549,Case_268,B2,2023-01-03 07:45:00+00:00
550,Case_660,B2,2023-01-03 07:51:00+00:00
551,Case_301,A,2023-01-03 07:57:00+00:00
552,Case_386,C,2023-01-03 07:58:00+00:00
553,Case_566,B2,2023-01-03 08:00:00+00:00
554,Case_386,B1,2023-01-03 08:03:00+00:00
555,Case_386,D,2023-01-03 08:03:00+00:00
556,Case_851,A,2023-01-03 08:07:00+00:00
557,Case_301,F,2023-01-03 08:27:00+00:00
558,Case_660,A,2023-01-03 08:28:00+00:00
559,Case_268,A,2023-01-03 08:28:00+00:00
560,Case_386,B2,2023-01-03 08:36:00+00:00
561,Case_851,C,2023-01-03 08:37:00+00:00
562,Case_566,A,2023-01-03 08:40:00+00:00
563,Case_851,D,2023-01-03 08:40:00+00:00
564,Case_851,B1,2023-01-03 08:42:00+00:00
565,Case_268,F,2023-01-03 08:47:00+00:00
566,Case_676,A,2023-01-03 08:53:00+00:00
567,Case_660,F,2023-01-03 08:56:00+00:00
568,Case_676,C,2023-01-03 09:05:00+00:00
569,Case_676,D,2023-01-03 09:07:00+00:00
570,Case_676,B1,2023-01-03 09:08:00+00:00
571,Case_566,F,2023-01-03 09:10:00+00:00
572,Case_851,B2,2023-01-03 09:13:00+00:00
573,Case_268,A,2023-01-03 09:27:00+00:00
574,Case_386,A,2023-01-03 09:31:00+00:00
575,Case_301,A,2023-01-03 09:38:00+00:00
576,Case_386,F,2023-01-03 09:42:00+00:00
577,Case_851,A,2023-01-03 09:43:00+00:00
578,Case_676,B2,2023-01-03 09:45:00+00:00
579,Case_851,F,2023-01-03 09:54:00+00:00
580,Case_660,A,2023-01-03 10:03:00+00:00
581,Case_566,A,2023-01-03 10:13:00+00:00
582,Case_676,A,2023-01-03 10:33:00+00:00
583,Case_861,A,2023-01-03 10:33:00+00:00
584,Case_851,A,2023-01-03 10:50:00+00:00
585,Case_386,A,2023-01-03 10:53:00+00:00
586,Case_861,C,2023-01-03 10:54:00+00:00
587,Case_676,E1,2023-01-03 10:57:00+00:00
588,Case_861,D,2023-01-03 10:57:00+00:00
589,Case_861,B1,2023-01-03 10:59:00+00:00
590,Case_245,A,2023-01-03 11:10:00+00:00
591,Case_836,A,2023-01-03 11:33:00+00:00
592,Case_676,E2,2023-01-03 11:36:00+00:00
593,Case_861,B2,2023-01-03 11:38:00+00:00
594,Case_245,C,2023-01-03 11:40:00+00:00
595,Case_245,D,2023-01-03 11:41:00+00:00
596,Case_245,B1,2023-01-03 11:42:00+00:00
597,Case_676,A,2023-01-03 11:56:00+00:00
598,Case_836,C,2023-01-03 12:02:00+00:00
599,Case_836,B1,2023-01-03 12:04:00+00:00
600,Case_836,D,2023-01-03 12:04:00+00:00
601,Case_245,B2,2023-01-03 12:14:00+00:00
602,Case_861,A,2023-01-03 12:19:00+00:00
603,Case_836,B2,2023-01-03 12:37:00+00:00
604,Case_861,F,2023-01-03 12:48:00+00:00
605,Case_245,A,2023-01-03 12:58:00+00:00
606,Case_91,A,2023-01-03 13:05:00+00:00
607,Case_245,F,2023-01-03 13:17:00+00:00
608,Case_91,C,2023-01-03 13:27:00+00:00
609,Case_836,A,2023-01-03 13:27:00+00:00
610,Case_91,B1,2023-01-03 13:29:00+00:00
611,Case_91,D,2023-01-03 13:32:00+00:00
612,Case_836,F,2023-01-03 13:48:00+00:00
613,Case_91,B2,2023-01-03 13:53:00+00:00
614,Case_861,A,2023-01-03 14:03:00+00:00
615,Case_307,A,2023-01-03 14:07:00+00:00
616,Case_300,A,2023-01-03 14:26:00+00:00
617,Case_307,C,2023-01-03 14:33:00+00:00
618,Case_245,A,2023-01-03 14:34:00+00:00
619,Case_307,D,2023-01-03 14:37:00+00:00
620,Case_307,B1,2023-01-03 14:37:00+00:00
621,Case_300,C,2023-01-03 14:46:00+00:00
622,Case_91,A,2023-01-03 14:48:00+00:00
623,Case_300,B1,2023-01-03 14:49:00+00:00
624,Case_300,D,2023-01-03 14:50:00+00:00
625,Case_307,B2,2023-01-03 14:52:00+00:00
626,Case_836,A,2023-01-03 15:04:00+00:00
627,Case_300,B2,2023-01-03 15:08:00+00:00
628,Case_91,E1,2023-01-03 15:10:00+00:00
629,Case_176,A,2023-01-03 15:16:00+00:00
630,Case_307,A,2023-01-03 15:35:00+00:00
631,Case_91,E2,2023-01-03 15:40:00+00:00
632,Case_176,C,2023-01-03 15:42:00+00:00
633,Case_176,D,2023-01-03 15:47:00+00:00
634,Case_176,B1,2023-01-03 15:48:00+00:00
635,Case_295,A,2023-01-03 15:52:00+00:00
636,Case_307,F,2023-01-03 15:54:00+00:00
637,Case_91,A,2023-01-03 15:59:00+00:00
638,Case_280,A,2023-01-03 16:02:00+00:00
639,Case_176,B2,2023-01-03 16:04:00+00:00
640,Case_295,C,2023-01-03 16:06:00+00:00
641,Case_295,D,2023-01-03 16:08:00+00:00
642,Case_295,B1,2023-01-03 16:12:00+00:00
643,Case_300,A,2023-01-03 16:16:00+00:00
644,Case_217,A,2023-01-03 16:18:00+00:00
645,Case_280,C,2023-01-03 16:19:00+00:00
646,Case_280,D,2023-01-03 16:24:00+00:00
647,Case_280,B1,2023-01-03 16:26:00+00:00
648,Case_300,F,2023-01-03 16:28:00+00:00
649,Case_307,A,2023-01-03 16:42:00+00:00
650,Case_217,C,2023-01-03 16:43:00+00:00
651,Case_217,D,2023-01-03 16:45:00+00:00
652,Case_217,B1,2023-01-03 16:50:00+00:00
653,Case_295,B2,2023-01-03 16:52:00+00:00
654,Case_176,A,2023-01-03 17:01:00+00:00
655,Case_280,B2,2023-01-03 17:06:00+00:00
656,Case_925,A,2023-01-03 17:08:00+00:00
657,Case_300,A,2023-01-03 17:09:00+00:00
658,Case_295,A,2023-01-03 17:22:00+00:00
659,Case_925,C,2023-01-03 17:30:00+00:00
660,Case_176,F,2023-01-03 17:30:00+00:00
661,Case_925,B1,2023-01-03 17:33:00+00:00
662,Case_217,B2,2023-01-03 17:35:00+00:00
663,Case_925,D,2023-01-03 17:35:00+00:00
664,Case_295,F,2023-01-03 17:46:00+00:00
665,Case_885,A,2023-01-03 17:47:00+00:00
666,Case_280,A,2023-01-03 17:54:00+00:00
667,Case_885,C,2023-01-03 17:58:00+00:00
668,Case_885,D,2023-01-03 18:02:00+00:00
669,Case_885,B1,2023-01-03 18:04:00+00:00
670,Case_280,E1,2023-01-03 18:11:00+00:00
671,Case_249,A,2023-01-03 18:12:00+00:00
672,Case_925,B2,2023-01-03 18:14:00+00:00
673,Case_249,C,2023-01-03 18:27:00+00:00
674,Case_176,A,2023-01-03 18:29:00+00:00
675,Case_249,B1,2023-01-03 18:30:00+00:00
676,Case_249,D,2023-01-03 18:31:00+00:00
677,Case_217,A,2023-01-03 18:31:00+00:00
678,Case_298,A,2023-01-03 18:34:00+00:00
679,Case_280,E2,2023-01-03 18:40:00+00:00
680,Case_295,A,2023-01-03 18:44:00+00:00
681,Case_925,A,2023-01-03 18:46:00+00:00
682,Case_885,B2,2023-01-03 18:48:00+00:00
683,Case_298,C,2023-01-03 18:55:00+00:00
684,Case_217,F,2023-01-03 18:55:00+00:00
685,Case_298,D,2023-01-03 18:56:00+00:00
686,Case_298,B1,2023-01-03 18:57:00+00:00
687,Case_249,B2,2023-01-03 19:11:00+00:00
688,Case_885,A,2023-01-03 19:14:00+00:00
689,Case_925,F,2023-01-03 19:15:00+00:00
690,Case_280,A,2023-01-03 19:20:00+00:00
691,Case_298,B2,2023-01-03 19:24:00+00:00
692,Case_885,E1,2023-01-03 19:40:00+00:00
693,Case_217,A,2023-01-03 19:48:00+00:00
694,Case_249,A,2023-01-03 19:58:00+00:00
695,Case_617,A,2023-01-03 20:00:00+00:00
696,Case_925,A,2023-01-03 20:06:00+00:00
697,Case_885,E2,2023-01-03 20:09:00+00:00
698,Case_249,E1,2023-01-03 20:10:00+00:00
699,Case_617,C,2023-01-03 20:21:00+00:00
700,Case_617,D,2023-01-03 20:22:00+00:00
701,Case_617,B1,2023-01-03 20:23:00+00:00
702,Case_298,A,2023-01-03 20:24:00+00:00
703,Case_885,A,2023-01-03 20:26:00+00:00
704,Case_249,E2,2023-01-03 20:37:00+00:00
705,Case_298,F,2023-01-03 20:45:00+00:00
706,Case_617,B2,2023-01-03 21:04:00+00:00
707,Case_249,A,2023-01-03 21:06:00+00:00
708,Case_131,A,2023-01-03 21:23:00+00:00
709,Case_298,A,2023-01-03 21:25:00+00:00
710,Case_617,A,2023-01-03 21:45:00+00:00
711,Case_131,C,2023-01-03 21:48:00+00:00
712,Case_131,D,2023-01-03 21:50:00+00:00
713,Case_131,B1,2023-01-03 21:55:00+00:00
714,Case_206,A,2023-01-03 21:56:00+00:00
715,Case_617,F,2023-01-03 21:59:00+00:00
716,Case_206,C,2023-01-03 22:06:00+00:00
717,Case_206,D,2023-01-03 22:08:00+00:00
718,Case_610,A,2023-01-03 22:09:00+00:00
719,Case_206,B1,2023-01-03 22:12:00+00:00
720,Case_131,B2,2023-01-03 22:25:00+00:00
721,Case_610,C,2023-01-03 22:26:00+00:00
722,Case_610,D,2023-01-03 22:27:00+00:00
723,Case_610,B1,2023-01-03 22:29:00+00:00
724,Case_617,A,2023-01-03 22:52:00+00:00
725,Case_206,B2,2023-01-03 22:57:00+00:00
726,Case_610,B2,2023-01-03 22:57:00+00:00
727,Case_131,A,2023-01-03 23:13:00+00:00
728,Case_855,A,2023-01-03 23:22:00+00:00
729,Case_131,F,2023-01-03 23:42:00+00:00
730,Case_855,C,2023-01-03 23:47:00+00:00
731,Case_855,D,2023-01-03 23:52:00+00:00
732,Case_855,B1,2023-01-03 23:54:00+00:00
733,Case_206,A,2023-01-03 23:55:00+00:00
734,Case_610,A,2023-01-03 23:57:00+00:00
735,Case_97,A,2023-01-04 00:17:00+00:00
736,Case_206,F,2023-01-04 00:21:00+00:00
737,Case_131,A,2023-01-04 00:22:00+00:00
738,Case_855,B2,2023-01-04 00:25:00+00:00
739,Case_610,F,2023-01-04 00:26:00+00:00
740,Case_97,C,2023-01-04 00:27:00+00:00
741,Case_97,D,2023-01-04 00:30:00+00:00
742,Case_97,B1,2023-01-04 00:33:00+00:00
743,Case_97,B2,2023-01-04 01:01:00+00:00
744,Case_610,A,2023-01-04 01:08:00+00:00
745,Case_206,A,2023-01-04 01:14:00+00:00
746,Case_855,A,2023-01-04 01:21:00+00:00
747,Case_97,A,2023-01-04 01:36:00+00:00
748,Case_219,A,2023-01-04 01:37:00+00:00
749,Case_855,E1,2023-01-04 01:38:00+00:00
750,Case_97,E1,2023-01-04 01:48:00+00:00
751,Case_219,C,2023-01-04 02:03:00+00:00
752,Case_855,E2,2023-01-04 02:07:00+00:00
753,Case_219,D,2023-01-04 02:08:00+00:00
754,Case_219,B1,2023-01-04 02:09:00+00:00
755,Case_313,A,2023-01-04 02:13:00+00:00
756,Case_97,E2,2023-01-04 02:19:00+00:00
757,Case_313,C,2023-01-04 02:35:00+00:00
758,Case_855,A,2023-01-04 02:35:00+00:00
759,Case_97,A,2023-01-04 02:36:00+00:00
760,Case_313,B1,2023-01-04 02:37:00+00:00
761,Case_313,D,2023-01-04 02:38:00+00:00
762,Case_219,B2,2023-01-04 02:41:00+00:00
763,Case_311,A,2023-01-04 02:50:00+00:00
764,Case_680,A,2023-01-04 02:56:00+00:00
765,Case_313,B2,2023-01-04 03:03:00+00:00
766,Case_354,A,2023-01-04 03:08:00+00:00
767,Case_680,C,2023-01-04 03:11:00+00:00
768,Case_680,D,2023-01-04 03:15:00+00:00
769,Case_680,B1,2023-01-04 03:16:00+00:00
770,Case_726,A,2023-01-04 03:19:00+00:00
771,Case_354,C,2023-01-04 03:19:00+00:00
772,Case_311,C,2023-01-04 03:20:00+00:00
773,Case_354,D,2023-01-04 03:21:00+00:00
774,Case_354,B1,2023-01-04 03:22:00+00:00
775,Case_219,A,2023-01-04 03:23:00+00:00
776,Case_311,B1,2023-01-04 03:24:00+00:00
777,Case_311,D,2023-01-04 03:25:00+00:00
778,Case_182,A,2023-01-04 03:35:00+00:00
779,Case_311,B2,2023-01-04 03:43:00+00:00
780,Case_219,E1,2023-01-04 03:45:00+00:00
781,Case_726,C,2023-01-04 03:46:00+00:00
782,Case_454,A,2023-01-04 03:49:00+00:00
783,Case_726,D,2023-01-04 03:49:00+00:00
784,Case_313,A,2023-01-04 03:50:00+00:00
785,Case_680,B2,2023-01-04 03:51:00+00:00
786,Case_726,B1,2023-01-04 03:53:00+00:00
787,Case_182,C,2023-01-04 03:55:00+00:00
788,Case_182,D,2023-01-04 03:56:00+00:00
789,Case_59,A,2023-01-04 03:58:00+00:00
790,Case_182,B1,2023-01-04 04:00:00+00:00
791,Case_454,C,2023-01-04 04:04:00+00:00
792,Case_354,B2,2023-01-04 04:05:00+00:00
793,Case_219,E2,2023-01-04 04:06:00+00:00
794,Case_454,D,2023-01-04 04:08:00+00:00
795,Case_454,B1,2023-01-04 04:10:00+00:00
796,Case_313,F,2023-01-04 04:11:00+00:00
797,Case_59,C,2023-01-04 04:13:00+00:00
798,Case_726,B2,2023-01-04 04:14:00+00:00
799,Case_59,B1,2023-01-04 04:15:00+00:00
800,Case_59,D,2023-01-04 04:16:00+00:00
801,Case_490,A,2023-01-04 04:25:00+00:00
802,Case_354,A,2023-01-04 04:27:00+00:00
803,Case_59,B2,2023-01-04 04:32:00+00:00
804,Case_454,B2,2023-01-04 04:33:00+00:00
805,Case_680,A,2023-01-04 04:34:00+00:00
806,Case_311,A,2023-01-04 04:37:00+00:00
807,Case_219,A,2023-01-04 04:41:00+00:00
808,Case_182,B2,2023-01-04 04:43:00+00:00
809,Case_354,E1,2023-01-04 04:47:00+00:00
810,Case_680,F,2023-01-04 04:48:00+00:00
811,Case_490,C,2023-01-04 04:48:00+00:00
812,Case_726,A,2023-01-04 04:52:00+00:00
813,Case_490,D,2023-01-04 04:52:00+00:00
814,Case_490,B1,2023-01-04 04:53:00+00:00
815,Case_311,E1,2023-01-04 04:58:00+00:00
816,Case_454,A,2023-01-04 05:05:00+00:00
817,Case_490,B2,2023-01-04 05:09:00+00:00
818,Case_726,E1,2023-01-04 05:13:00+00:00
819,Case_59,A,2023-01-04 05:17:00+00:00
820,Case_222,A,2023-01-04 05:23:00+00:00
821,Case_354,E2,2023-01-04 05:23:00+00:00
822,Case_313,A,2023-01-04 05:28:00+00:00
823,Case_454,F,2023-01-04 05:28:00+00:00
824,Case_182,A,2023-01-04 05:28:00+00:00
825,Case_215,A,2023-01-04 05:32:00+00:00
826,Case_222,C,2023-01-04 05:34:00+00:00
827,Case_726,E2,2023-01-04 05:34:00+00:00
828,Case_59,F,2023-01-04 05:36:00+00:00
829,Case_222,D,2023-01-04 05:38:00+00:00
830,Case_222,B1,2023-01-04 05:40:00+00:00
831,Case_311,E2,2023-01-04 05:44:00+00:00
832,Case_910,A,2023-01-04 05:44:00+00:00
833,Case_354,A,2023-01-04 05:50:00+00:00
834,Case_490,A,2023-01-04 05:51:00+00:00
835,Case_680,A,2023-01-04 05:52:00+00:00
836,Case_182,E1,2023-01-04 05:52:00+00:00
837,Case_910,C,2023-01-04 05:55:00+00:00
838,Case_215,C,2023-01-04 05:56:00+00:00
839,Case_910,D,2023-01-04 05:57:00+00:00
840,Case_215,D,2023-01-04 05:58:00+00:00
841,Case_215,B1,2023-01-04 05:59:00+00:00
842,Case_77,A,2023-01-04 05:59:00+00:00
843,Case_924,A,2023-01-04 05:59:00+00:00
844,Case_910,B1,2023-01-04 06:00:00+00:00
845,Case_726,A,2023-01-04 06:09:00+00:00
846,Case_924,C,2023-01-04 06:14:00+00:00
847,Case_924,D,2023-01-04 06:19:00+00:00
848,Case_311,A,2023-01-04 06:19:00+00:00
849,Case_222,B2,2023-01-04 06:20:00+00:00
850,Case_924,B1,2023-01-04 06:20:00+00:00
851,Case_490,E1,2023-01-04 06:20:00+00:00
852,Case_182,E2,2023-01-04 06:24:00+00:00
853,Case_77,C,2023-01-04 06:27:00+00:00
854,Case_77,D,2023-01-04 06:32:00+00:00
855,Case_77,B1,2023-01-04 06:32:00+00:00
856,Case_924,B2,2023-01-04 06:38:00+00:00
857,Case_215,B2,2023-01-04 06:38:00+00:00
858,Case_454,A,2023-01-04 06:41:00+00:00
859,Case_910,B2,2023-01-04 06:45:00+00:00
860,Case_490,E2,2023-01-04 06:48:00+00:00
861,Case_182,A,2023-01-04 06:49:00+00:00
862,Case_59,A,2023-01-04 06:49:00+00:00
863,Case_222,A,2023-01-04 06:50:00+00:00
864,Case_77,B2,2023-01-04 06:57:00+00:00
865,Case_222,F,2023-01-04 07:00:00+00:00
866,Case_341,A,2023-01-04 07:14:00+00:00
867,Case_924,A,2023-01-04 07:15:00+00:00
868,Case_215,A,2023-01-04 07:21:00+00:00
869,Case_490,A,2023-01-04 07:23:00+00:00
870,Case_910,A,2023-01-04 07:28:00+00:00
871,Case_547,A,2023-01-04 07:32:00+00:00
872,Case_341,C,2023-01-04 07:33:00+00:00
873,Case_924,E1,2023-01-04 07:33:00+00:00
874,Case_77,A,2023-01-04 07:34:00+00:00
875,Case_341,B1,2023-01-04 07:35:00+00:00
876,Case_341,D,2023-01-04 07:37:00+00:00
877,Case_215,F,2023-01-04 07:42:00+00:00
878,Case_910,F,2023-01-04 07:49:00+00:00
879,Case_77,E1,2023-01-04 07:51:00+00:00
880,Case_341,B2,2023-01-04 07:54:00+00:00
881,Case_547,C,2023-01-04 07:56:00+00:00
882,Case_924,E2,2023-01-04 07:59:00+00:00
883,Case_547,D,2023-01-04 07:59:00+00:00
884,Case_547,B1,2023-01-04 08:00:00+00:00
885,Case_347,A,2023-01-04 08:01:00+00:00
886,Case_77,E2,2023-01-04 08:11:00+00:00
887,Case_222,A,2023-01-04 08:13:00+00:00
888,Case_347,C,2023-01-04 08:16:00+00:00
889,Case_347,D,2023-01-04 08:18:00+00:00
890,Case_347,B1,2023-01-04 08:20:00+00:00
891,Case_910,A,2023-01-04 08:28:00+00:00
892,Case_924,A,2023-01-04 08:33:00+00:00
893,Case_547,B2,2023-01-04 08:37:00+00:00
894,Case_341,A,2023-01-04 08:47:00+00:00
895,Case_77,A,2023-01-04 08:49:00+00:00
896,Case_347,B2,2023-01-04 08:51:00+00:00
897,Case_215,A,2023-01-04 08:53:00+00:00
898,Case_858,A,2023-01-04 08:55:00+00:00
899,Case_547,A,2023-01-04 09:06:00+00:00
900,Case_341,F,2023-01-04 09:11:00+00:00
901,Case_858,C,2023-01-04 09:12:00+00:00
902,Case_858,B1,2023-01-04 09:16:00+00:00
903,Case_858,D,2023-01-04 09:16:00+00:00
904,Case_547,E1,2023-01-04 09:33:00+00:00
905,Case_347,A,2023-01-04 09:33:00+00:00
906,Case_347,E1,2023-01-04 09:46:00+00:00
907,Case_858,B2,2023-01-04 09:48:00+00:00
908,Case_897,A,2023-01-04 09:59:00+00:00
909,Case_404,A,2023-01-04 10:11:00+00:00
910,Case_897,C,2023-01-04 10:13:00+00:00
911,Case_897,D,2023-01-04 10:14:00+00:00
912,Case_897,B1,2023-01-04 10:17:00+00:00
913,Case_264,A,2023-01-04 10:20:00+00:00
914,Case_547,E2,2023-01-04 10:21:00+00:00
915,Case_347,E2,2023-01-04 10:31:00+00:00
916,Case_341,A,2023-01-04 10:31:00+00:00
917,Case_404,C,2023-01-04 10:39:00+00:00
918,Case_404,D,2023-01-04 10:41:00+00:00
919,Case_858,A,2023-01-04 10:44:00+00:00
920,Case_897,B2,2023-01-04 10:44:00+00:00
921,Case_547,A,2023-01-04 10:45:00+00:00
922,Case_404,B1,2023-01-04 10:46:00+00:00
923,Case_264,C,2023-01-04 10:47:00+00:00
924,Case_264,B1,2023-01-04 10:50:00+00:00
925,Case_347,A,2023-01-04 10:50:00+00:00
926,Case_264,D,2023-01-04 10:52:00+00:00
927,Case_712,A,2023-01-04 11:00:00+00:00
928,Case_404,B2,2023-01-04 11:03:00+00:00
929,Case_858,F,2023-01-04 11:05:00+00:00
930,Case_264,B2,2023-01-04 11:18:00+00:00
931,Case_712,C,2023-01-04 11:19:00+00:00
932,Case_712,D,2023-01-04 11:21:00+00:00
933,Case_712,B1,2023-01-04 11:26:00+00:00
934,Case_897,A,2023-01-04 11:34:00+00:00
935,Case_712,B2,2023-01-04 11:48:00+00:00
936,Case_404,A,2023-01-04 11:51:00+00:00
937,Case_897,F,2023-01-04 12:00:00+00:00
938,Case_264,A,2023-01-04 12:10:00+00:00
939,Case_404,E1,2023-01-04 12:15:00+00:00
940,Case_858,A,2023-01-04 12:15:00+00:00
941,Case_264,E1,2023-01-04 12:21:00+00:00
942,Case_712,A,2023-01-04 12:30:00+00:00
943,Case_596,A,2023-01-04 12:37:00+00:00
944,Case_404,E2,2023-01-04 12:46:00+00:00
945,Case_596,C,2023-01-04 12:55:00+00:00
946,Case_712,E1,2023-01-04 12:56:00+00:00
947,Case_264,E2,2023-01-04 12:57:00+00:00
948,Case_596,B1,2023-01-04 12:58:00+00:00
949,Case_596,D,2023-01-04 13:00:00+00:00
950,Case_897,A,2023-01-04 13:01:00+00:00
951,Case_404,A,2023-01-04 13:05:00+00:00
952,Case_264,A,2023-01-04 13:16:00+00:00
953,Case_596,B2,2023-01-04 13:33:00+00:00
954,Case_712,E2,2023-01-04 13:43:00+00:00
955,Case_712,A,2023-01-04 14:00:00+00:00
956,Case_179,A,2023-01-04 14:01:00+00:00
957,Case_51,A,2023-01-04 14:04:00+00:00
958,Case_596,A,2023-01-04 14:12:00+00:00
959,Case_51,C,2023-01-04 14:15:00+00:00
960,Case_179,C,2023-01-04 14:16:00+00:00
961,Case_51,D,2023-01-04 14:16:00+00:00
962,Case_51,B1,2023-01-04 14:17:00+00:00
963,Case_179,B1,2023-01-04 14:19:00+00:00
964,Case_179,D,2023-01-04 14:21:00+00:00
965,Case_596,E1,2023-01-04 14:41:00+00:00
966,Case_179,B2,2023-01-04 14:55:00+00:00
967,Case_51,B2,2023-01-04 15:02:00+00:00
968,Case_63,A,2023-01-04 15:09:00+00:00
969,Case_596,E2,2023-01-04 15:17:00+00:00
970,Case_309,A,2023-01-04 15:30:00+00:00
971,Case_63,C,2023-01-04 15:32:00+00:00
972,Case_63,D,2023-01-04 15:33:00+00:00
973,Case_63,B1,2023-01-04 15:39:00+00:00
974,Case_941,A,2023-01-04 15:51:00+00:00
975,Case_309,C,2023-01-04 15:52:00+00:00
976,Case_596,A,2023-01-04 15:52:00+00:00
977,Case_179,A,2023-01-04 15:54:00+00:00
978,Case_309,D,2023-01-04 15:56:00+00:00
979,Case_51,A,2023-01-04 15:58:00+00:00
980,Case_309,B1,2023-01-04 15:59:00+00:00
981,Case_603,A,2023-01-04 16:00:00+00:00
982,Case_941,C,2023-01-04 16:07:00+00:00
983,Case_63,B2,2023-01-04 16:11:00+00:00
984,Case_941,B1,2023-01-04 16:11:00+00:00
985,Case_941,D,2023-01-04 16:12:00+00:00
986,Case_309,B2,2023-01-04 16:15:00+00:00
987,Case_51,E1,2023-01-04 16:16:00+00:00
988,Case_603,C,2023-01-04 16:21:00+00:00
989,Case_179,F,2023-01-04 16:23:00+00:00
990,Case_603,B1,2023-01-04 16:25:00+00:00
991,Case_603,D,2023-01-04 16:26:00+00:00
992,Case_892,A,2023-01-04 16:40:00+00:00
993,Case_309,A,2023-01-04 16:45:00+00:00
994,Case_603,B2,2023-01-04 16:47:00+00:00
995,Case_63,A,2023-01-04 16:49:00+00:00
996,Case_941,B2,2023-01-04 16:53:00+00:00
997,Case_892,C,2023-01-04 16:54:00+00:00
998,Case_892,D,2023-01-04 16:55:00+00:00
999,Case_892,B1,2023-01-04 16:59:00+00:00
1000,Case_51,E2,2023-01-04 17:00:00+00:00
1001,Case_309,F,2023-01-04 17:09:00+00:00
1002,Case_63,E1,2023-01-04 17:19:00+00:00
1003,Case_672,A,2023-01-04 17:27:00+00:00
1004,Case_323,A,2023-01-04 17:32:00+00:00
1005,Case_51,A,2023-01-04 17:33:00+00:00
1006,Case_941,A,2023-01-04 17:33:00+00:00
1007,Case_179,A,2023-01-04 17:34:00+00:00
1008,Case_603,A,2023-01-04 17:36:00+00:00
1009,Case_892,B2,2023-01-04 17:41:00+00:00
1010,Case_672,C,2023-01-04 17:47:00+00:00
1011,Case_603,F,2023-01-04 17:49:00+00:00
1012,Case_323,C,2023-01-04 17:51:00+00:00
1013,Case_672,B1,2023-01-04 17:51:00+00:00
1014,Case_323,D,2023-01-04 17:52:00+00:00
1015,Case_672,D,2023-01-04 17:52:00+00:00
1016,Case_941,E1,2023-01-04 17:54:00+00:00
1017,Case_63,E2,2023-01-04 17:54:00+00:00
1018,Case_323,B1,2023-01-04 17:56:00+00:00
1019,Case_672,B2,2023-01-04 18:12:00+00:00
1020,Case_309,A,2023-01-04 18:13:00+00:00
1021,Case_63,A,2023-01-04 18:16:00+00:00
1022,Case_941,E2,2023-01-04 18:18:00+00:00
1023,Case_323,B2,2023-01-04 18:27:00+00:00
1024,Case_603,A,2023-01-04 18:39:00+00:00
1025,Case_892,A,2023-01-04 18:40:00+00:00
1026,Case_941,A,2023-01-04 18:57:00+00:00
1027,Case_892,F,2023-01-04 19:03:00+00:00
1028,Case_672,A,2023-01-04 19:16:00+00:00
1029,Case_323,A,2023-01-04 19:16:00+00:00
1030,Case_323,F,2023-01-04 19:33:00+00:00
1031,Case_672,E1,2023-01-04 19:41:00+00:00
1032,Case_654,A,2023-01-04 19:41:00+00:00
1033,Case_892,A,2023-01-04 19:48:00+00:00
1034,Case_654,C,2023-01-04 19:52:00+00:00
1035,Case_654,D,2023-01-04 19:55:00+00:00
1036,Case_654,B1,2023-01-04 19:58:00+00:00
1037,Case_672,E2,2023-01-04 20:15:00+00:00
1038,Case_323,A,2023-01-04 20:30:00+00:00
1039,Case_530,A,2023-01-04 20:37:00+00:00
1040,Case_654,B2,2023-01-04 20:41:00+00:00
1041,Case_672,A,2023-01-04 20:45:00+00:00
1042,Case_530,C,2023-01-04 21:00:00+00:00
1043,Case_866,A,2023-01-04 21:02:00+00:00
1044,Case_530,D,2023-01-04 21:03:00+00:00
1045,Case_530,B1,2023-01-04 21:04:00+00:00
1046,Case_866,C,2023-01-04 21:30:00+00:00
1047,Case_778,A,2023-01-04 21:30:00+00:00
1048,Case_654,A,2023-01-04 21:31:00+00:00
1049,Case_866,D,2023-01-04 21:32:00+00:00
1050,Case_180,A,2023-01-04 21:33:00+00:00
1051,Case_866,B1,2023-01-04 21:36:00+00:00
1052,Case_530,B2,2023-01-04 21:43:00+00:00
1053,Case_778,C,2023-01-04 21:48:00+00:00
1054,Case_654,E1,2023-01-04 21:50:00+00:00
1055,Case_778,D,2023-01-04 21:53:00+00:00
1056,Case_778,B1,2023-01-04 21:54:00+00:00
1057,Case_866,B2,2023-01-04 22:00:00+00:00
