EventID,CaseID,Activity,Timestamp,Resource,Location,Shift,Department,ProcessingTime,PriorityLevel,FileSize
E_337,Case_49,Submit,2025-02-01T10:26:35.666853,User_3,Branch_B,Morning,Operations,8,3,3.14
E_338,Case_49,Review,2025-02-01T11:56:35.666853,User_2,Headquarters,Morning,Finance,37,3,9.49
E_339,Case_49,Archive,2025-02-01T13:07:35.666853,User_2,Branch_B,Night,HR,54,2,0.92
E_340,Case_49,Submit,2025-02-01T13:48:35.666853,User_1,Branch_B,Morning,HR,35,4,2.01
E_341,Case_49,Approve,2025-02-01T15:29:35.666853,User_4,Headquarters,Night,Finance,12,3,8.93
E_342,Case_49,Submit,2025-02-01T15:43:35.666853,User_3,Branch_C,Night,Operations,47,4,2.94
E_343,Case_49,Finalize,2025-02-01T17:25:35.666853,User_4,Headquarters,Morning,Finance,46,4,8.37
E_29,Case_5,Submit,2025-01-23T10:26:35.666853,User_1,Branch_C,Afternoon,Operations,37,2,7.63
E_30,Case_5,Review,2025-01-23T12:05:35.666853,User_1,Branch_A,Afternoon,Finance,116,1,1.01
E_31,Case_5,Archive,2025-01-23T12:50:35.666853,User_4,Branch_A,Morning,IT,68,2,4.67
E_32,Case_5,Submit,2025-01-23T14:34:35.666853,User_4,Branch_C,Afternoon,Operations,9,2,4.56
E_33,Case_5,Review,2025-01-23T15:35:35.666853,User_4,Headquarters,Morning,Operations,19,3,3.94
E_34,Case_5,Submit,2025-01-23T15:37:35.666853,User_3,Headquarters,Afternoon,HR,18,2,2.59
E_35,Case_5,Approve,2025-01-23T17:30:35.666853,User_3,Branch_B,Afternoon,HR,98,4,3.63
E_344,Case_50,Submit,2025-01-23T10:26:35.666853,User_2,Branch_B,Afternoon,Operations,119,5,2.66
E_345,Case_50,Review,2025-01-23T10:44:35.666853,User_2,Branch_A,Afternoon,Operations,54,1,5.23
E_346,Case_50,Archive,2025-01-23T12:18:35.666853,User_3,Branch_A,Morning,Finance,68,5,1.54
E_347,Case_50,Submit,2025-01-23T13:41:35.666853,User_1,Branch_B,Night,Finance,10,3,7.88
E_348,Case_50,Review,2025-01-23T14:54:35.666853,User_4,Branch_A,Night,HR,58,3,6.04
E_349,Case_50,Submit,2025-01-23T16:26:35.666853,User_2,Headquarters,Afternoon,IT,69,5,8.78
E_350,Case_50,Approve,2025-01-23T17:12:35.666853,User_3,Branch_A,Afternoon,Operations,34,1,3.25
E_351,Case_51,Submit,2025-02-10T10:26:35.666853,User_1,Branch_C,Afternoon,Finance,77,5,3.53
E_352,Case_51,Review,2025-02-10T12:13:35.666853,User_2,Branch_C,Night,IT,25,5,4.83
E_353,Case_51,Archive,2025-02-10T12:49:35.666853,User_1,Branch_A,Morning,Operations,85,2,7.07
E_354,Case_51,Submit,2025-02-10T14:15:35.666853,User_3,Branch_B,Afternoon,IT,107,4,6.09
E_355,Case_51,Review,2025-02-10T14:25:35.666853,User_2,Branch_A,Morning,IT,10,3,2.37
E_356,Case_51,Submit,2025-02-10T16:22:35.666853,User_2,Branch_A,Afternoon,Operations,99,5,1.84
E_357,Case_51,Approve,2025-02-10T17:47:35.666853,User_3,Headquarters,Afternoon,IT,100,5,4.45
E_358,Case_52,Submit,2025-02-10T10:26:35.666853,User_4,Branch_B,Afternoon,HR,49,3,2.58
E_359,Case_52,Review,2025-02-10T12:08:35.666853,User_2,Branch_B,Afternoon,HR,101,5,4.71
E_360,Case_52,Archive,2025-02-10T12:46:35.666853,User_1,Branch_A,Morning,HR,59,1,9.35
E_361,Case_52,Submit,2025-02-10T14:32:35.666853,User_4,Headquarters,Night,Finance,105,5,6.33
E_362,Case_52,Approve,2025-02-10T16:21:35.666853,User_2,Branch_A,Afternoon,IT,104,4,1.48
E_363,Case_52,Submit,2025-02-10T17:06:35.666853,User_3,Headquarters,Morning,IT,68,3,1.44
E_364,Case_52,Finalize,2025-02-10T18:02:35.666853,User_2,Branch_A,Afternoon,IT,104,1,5.5
E_365,Case_53,Submit,2025-01-31T10:26:35.666853,User_2,Branch_B,Afternoon,HR,7,4,2.58
E_366,Case_53,Review,2025-01-31T10:27:35.666853,User_4,Headquarters,Afternoon,HR,34,4,9.7
E_367,Case_53,Archive,2025-01-31T11:12:35.666853,User_3,Branch_B,Afternoon,Finance,17,5,2.88
E_368,Case_53,Submit,2025-01-31T13:12:35.666853,User_3,Branch_B,Night,Finance,30,1,8.01
E_369,Case_53,Review,2025-01-31T14:27:35.666853,User_2,Branch_A,Morning,Finance,32,1,2.03
E_370,Case_53,Submit,2025-01-31T15:26:35.666853,User_4,Branch_A,Morning,Operations,111,2,7.07
E_371,Case_53,Approve,2025-01-31T17:13:35.666853,User_2,Branch_C,Morning,Finance,87,5,5.7
E_372,Case_54,Submit,2025-01-22T10:26:35.666853,User_1,Branch_B,Night,Operations,41,5,7.41
E_373,Case_54,Review,2025-01-22T11:35:35.666853,User_3,Branch_B,Afternoon,Finance,85,5,7.85
E_374,Case_54,Archive,2025-01-22T11:42:35.666853,User_1,Branch_A,Afternoon,IT,1,3,2.52
E_375,Case_54,Submit,2025-01-22T13:35:35.666853,User_1,Branch_A,Afternoon,Operations,85,3,5.75
E_376,Case_54,Approve,2025-01-22T13:41:35.666853,User_4,Headquarters,Morning,HR,9,5,0.19
E_377,Case_54,Submit,2025-01-22T13:42:35.666853,User_1,Branch_C,Afternoon,IT,11,3,1.08
E_378,Case_54,Finalize,2025-01-22T14:19:35.666853,User_2,Branch_A,Morning,HR,3,1,9.44
E_379,Case_55,Submit,2025-01-31T10:26:35.666853,User_3,Branch_C,Morning,IT,52,5,3.04
E_380,Case_55,Archive,2025-01-31T10:38:35.666853,User_1,Branch_B,Afternoon,IT,66,5,0.37
E_381,Case_55,Submit,2025-01-31T11:38:35.666853,User_4,Headquarters,Afternoon,IT,110,3,8.13
E_382,Case_55,Review,2025-01-31T12:28:35.666853,User_3,Branch_A,Afternoon,Operations,85,2,5.61
E_383,Case_55,Submit,2025-01-31T12:39:35.666853,User_4,Branch_A,Night,Operations,79,2,6.63
E_384,Case_55,Approve,2025-01-31T13:14:35.666853,User_2,Branch_A,Night,Finance,20,4,3.76
E_385,Case_55,Finalize,2025-01-31T14:25:35.666853,User_2,Branch_C,Afternoon,Operations,16,3,3.23
E_386,Case_56,Submit,2025-01-11T10:26:35.666853,User_4,Branch_C,Afternoon,IT,1,5,6.98
E_387,Case_56,Archive,2025-01-11T10:49:35.666853,User_2,Branch_A,Night,Operations,77,3,9.34
E_388,Case_56,Review,2025-01-11T11:50:35.666853,User_2,Branch_C,Night,Finance,115,1,4.49
E_389,Case_56,Submit,2025-01-11T13:04:35.666853,User_1,Headquarters,Morning,Finance,83,1,9.28
E_390,Case_56,Approve,2025-01-11T14:54:35.666853,User_3,Headquarters,Night,Finance,23,1,6.32
E_391,Case_56,Submit,2025-01-11T15:57:35.666853,User_3,Headquarters,Night,Operations,12,5,9.03
E_392,Case_56,Finalize,2025-01-11T17:20:35.666853,User_4,Branch_B,Morning,Operations,16,3,7.56
E_393,Case_57,Submit,2025-01-12T10:26:35.666853,User_2,Branch_B,Morning,Finance,89,2,8.18
E_394,Case_57,Submit,2025-01-12T11:02:35.666853,User_2,Branch_A,Morning,Finance,22,2,9.24
E_395,Case_57,Review,2025-01-12T12:11:35.666853,User_4,Branch_C,Night,IT,2,5,1.03
E_396,Case_57,Submit,2025-01-12T13:48:35.666853,User_3,Branch_C,Afternoon,HR,104,3,2.72
E_397,Case_57,Approve,2025-01-12T15:16:35.666853,User_2,Branch_A,Afternoon,IT,22,3,1.55
E_398,Case_57,Submit,2025-01-12T16:51:35.666853,User_1,Branch_B,Morning,IT,105,2,9.26
E_399,Case_57,Finalize,2025-01-12T17:02:35.666853,User_2,Branch_C,Night,IT,53,1,6.74
E_400,Case_58,Submit,2025-01-31T10:26:35.666853,User_4,Branch_B,Afternoon,Finance,70,1,5.87
E_401,Case_58,Archive,2025-01-31T12:07:35.666853,User_4,Branch_C,Afternoon,Finance,60,1,3.0
E_402,Case_58,Review,2025-01-31T13:19:35.666853,User_2,Branch_A,Afternoon,Finance,95,5,9.38
E_403,Case_58,Submit,2025-01-31T14:08:35.666853,User_2,Branch_B,Morning,HR,43,1,4.6
E_404,Case_58,Approve,2025-01-31T15:49:35.666853,User_3,Branch_C,Night,IT,40,2,3.81
E_405,Case_58,Submit,2025-01-31T15:54:35.666853,User_4,Branch_C,Afternoon,IT,77,4,5.86
E_406,Case_58,Finalize,2025-01-31T16:25:35.666853,User_4,Branch_A,Morning,Operations,77,4,5.93
E_407,Case_59,Submit,2025-01-16T10:26:35.666853,User_4,Headquarters,Night,IT,28,2,9.38
E_408,Case_59,Submit,2025-01-16T12:02:35.666853,User_2,Branch_B,Morning,Operations,99,5,2.48
E_409,Case_59,Review,2025-01-16T12:19:35.666853,User_1,Branch_B,Morning,Finance,35,1,6.3
E_410,Case_59,Submit,2025-01-16T14:07:35.666853,User_2,Branch_B,Night,Operations,101,2,4.88
E_411,Case_59,Approve,2025-01-16T14:54:35.666853,User_1,Headquarters,Afternoon,IT,45,2,0.33
E_412,Case_59,Submit,2025-01-16T15:24:35.666853,User_2,Branch_B,Morning,HR,100,2,8.05
E_413,Case_59,Finalize,2025-01-16T16:58:35.666853,User_3,Branch_A,Night,IT,20,3,9.2
E_36,Case_6,Submit,2025-01-29T10:26:35.666853,User_4,Branch_A,Afternoon,IT,1,4,3.84
E_37,Case_6,Review,2025-01-29T12:21:35.666853,User_3,Branch_B,Night,Finance,15,1,9.69
E_38,Case_6,Archive,2025-01-29T13:38:35.666853,User_4,Branch_A,Afternoon,IT,39,5,3.39
E_39,Case_6,Submit,2025-01-29T15:18:35.666853,User_2,Branch_C,Afternoon,IT,55,2,1.72
E_40,Case_6,Approve,2025-01-29T16:59:35.666853,User_3,Branch_B,Night,HR,58,3,1.33
E_41,Case_6,Submit,2025-01-29T17:10:35.666853,User_4,Branch_C,Night,Operations,59,5,8.29
E_42,Case_6,Finalize,2025-01-29T17:49:35.666853,User_4,Branch_C,Afternoon,HR,64,3,7.2
E_414,Case_60,Submit,2025-01-15T10:26:35.666853,User_3,Branch_C,Morning,Operations,54,4,0.58
E_415,Case_60,Archive,2025-01-15T11:21:35.666853,User_3,Branch_C,Night,Finance,90,1,1.17
E_416,Case_60,Submit,2025-01-15T12:21:35.666853,User_3,Branch_B,Afternoon,Operations,108,2,9.71
E_417,Case_60,Review,2025-01-15T12:49:35.666853,User_4,Branch_A,Morning,Finance,31,3,6.36
E_418,Case_60,Submit,2025-01-15T13:42:35.666853,User_1,Branch_C,Afternoon,HR,100,2,9.95
E_419,Case_60,Approve,2025-01-15T14:47:35.666853,User_2,Headquarters,Morning,Operations,115,5,2.27
E_420,Case_60,Finalize,2025-01-15T15:40:35.666853,User_1,Headquarters,Night,Operations,9,4,8.98
E_421,Case_61,Submit,2025-01-12T10:26:35.666853,User_2,Branch_B,Morning,IT,67,1,4.45
E_422,Case_61,Submit,2025-01-12T10:56:35.666853,User_2,Headquarters,Afternoon,Finance,119,5,2.9
E_423,Case_61,Review,2025-01-12T11:18:35.666853,User_4,Branch_A,Afternoon,Finance,34,4,4.27
E_424,Case_61,Submit,2025-01-12T12:04:35.666853,User_1,Branch_B,Afternoon,Operations,17,4,1.02
E_425,Case_61,Approve,2025-01-12T13:11:35.666853,User_3,Branch_C,Night,Operations,76,2,2.13
E_426,Case_61,Submit,2025-01-12T14:23:35.666853,User_1,Headquarters,Night,Operations,43,3,5.84
E_427,Case_61,Finalize,2025-01-12T15:18:35.666853,User_4,Branch_B,Night,Finance,102,3,2.8
E_428,Case_62,Submit,2025-01-28T10:26:35.666853,User_1,Branch_A,Afternoon,Operations,7,4,5.48
E_429,Case_62,Review,2025-01-28T10:35:35.666853,User_3,Branch_A,Night,Finance,66,2,2.42
E_430,Case_62,Archive,2025-01-28T11:54:35.666853,User_4,Branch_B,Morning,Operations,11,1,6.99
E_431,Case_62,Submit,2025-01-28T11:59:35.666853,User_4,Headquarters,Night,Finance,78,1,4.48
E_432,Case_62,Approve,2025-01-28T12:07:35.666853,User_1,Branch_C,Afternoon,HR,120,2,2.46
E_433,Case_62,Submit,2025-01-28T13:58:35.666853,User_1,Branch_A,Night,Finance,55,5,2.64
E_434,Case_62,Finalize,2025-01-28T14:09:35.666853,User_2,Branch_C,Afternoon,Operations,24,4,5.63
E_435,Case_63,Submit,2025-02-09T10:26:35.666853,User_3,Branch_C,Morning,Operations,98,5,5.48
E_436,Case_63,Submit,2025-02-09T11:26:35.666853,User_2,Branch_C,Night,Finance,87,4,2.11
E_437,Case_63,Review,2025-02-09T13:15:35.666853,User_3,Headquarters,Night,HR,73,5,3.36
E_438,Case_63,Submit,2025-02-09T13:47:35.666853,User_4,Headquarters,Afternoon,IT,81,1,6.12
E_439,Case_63,Approve,2025-02-09T15:23:35.666853,User_4,Branch_A,Morning,IT,38,2,0.61
E_440,Case_63,Submit,2025-02-09T16:15:35.666853,User_1,Headquarters,Night,IT,39,5,9.72
E_441,Case_63,Finalize,2025-02-09T16:18:35.666853,User_3,Branch_A,Morning,HR,110,5,3.58
E_442,Case_64,Submit,2025-01-21T10:26:35.666853,User_4,Headquarters,Night,Operations,68,5,3.58
E_443,Case_64,Archive,2025-01-21T12:04:35.666853,User_3,Branch_B,Morning,HR,106,2,8.1
E_444,Case_64,Submit,2025-01-21T12:44:35.666853,User_4,Branch_C,Afternoon,HR,28,5,5.87
E_445,Case_64,Review,2025-01-21T13:44:35.666853,User_3,Branch_A,Morning,Finance,71,5,2.15
E_446,Case_64,Submit,2025-01-21T14:36:35.666853,User_1,Branch_C,Night,IT,103,1,3.16
E_447,Case_64,Approve,2025-01-21T15:27:35.666853,User_4,Branch_B,Afternoon,HR,64,4,8.75
E_448,Case_64,Finalize,2025-01-21T17:04:35.666853,User_2,Branch_B,Afternoon,Operations,52,1,3.02
E_449,Case_65,Submit,2025-01-25T10:26:35.666853,User_3,Branch_A,Night,Operations,98,5,5.54
E_450,Case_65,Review,2025-01-25T11:41:35.666853,User_4,Branch_B,Night,HR,104,4,1.71
E_451,Case_65,Archive,2025-01-25T12:25:35.666853,User_3,Branch_C,Morning,Finance,79,1,8.75
E_452,Case_65,Submit,2025-01-25T14:19:35.666853,User_3,Branch_C,Morning,Finance,41,3,9.73
E_453,Case_65,Review,2025-01-25T15:23:35.666853,User_1,Branch_C,Morning,Finance,48,1,1.25
E_454,Case_65,Submit,2025-01-25T16:09:35.666853,User_1,Branch_C,Night,IT,69,1,0.38
E_455,Case_65,Approve,2025-01-25T17:20:35.666853,User_4,Headquarters,Morning,Operations,49,4,0.12
E_456,Case_66,Submit,2025-01-20T10:26:35.666853,User_1,Branch_B,Afternoon,HR,52,1,5.47
E_457,Case_66,Archive,2025-01-20T11:57:35.666853,User_4,Branch_A,Morning,IT,84,3,4.72
E_458,Case_66,Review,2025-01-20T12:59:35.666853,User_3,Branch_B,Morning,Finance,31,5,6.5
E_459,Case_66,Submit,2025-01-20T13:29:35.666853,User_1,Branch_B,Afternoon,Operations,62,5,2.74
E_460,Case_66,Approve,2025-01-20T13:39:35.666853,User_1,Branch_B,Morning,HR,12,1,6.25
E_461,Case_66,Submit,2025-01-20T13:51:35.666853,User_1,Branch_A,Afternoon,IT,13,2,9.76
E_462,Case_66,Finalize,2025-01-20T15:22:35.666853,User_3,Branch_A,Morning,IT,41,1,7.16
E_463,Case_67,Submit,2025-01-15T10:26:35.666853,User_4,Headquarters,Afternoon,IT,77,1,5.26
E_464,Case_67,Archive,2025-01-15T12:22:35.666853,User_2,Branch_A,Afternoon,Operations,84,5,2.73
E_465,Case_67,Review,2025-01-15T13:17:35.666853,User_2,Branch_C,Night,Operations,52,4,7.53
E_466,Case_67,Submit,2025-01-15T15:10:35.666853,User_2,Branch_A,Morning,IT,117,3,4.53
E_467,Case_67,Approve,2025-01-15T15:12:35.666853,User_1,Headquarters,Night,IT,105,2,1.59
E_468,Case_67,Submit,2025-01-15T15:31:35.666853,User_2,Branch_B,Night,IT,105,4,3.58
E_469,Case_67,Finalize,2025-01-15T16:22:35.666853,User_4,Branch_A,Afternoon,Operations,52,4,5.88
E_470,Case_68,Submit,2025-01-29T10:26:35.666853,User_1,Branch_B,Night,Operations,34,5,1.44
E_471,Case_68,Archive,2025-01-29T11:23:35.666853,User_1,Branch_A,Night,HR,98,5,9.59
E_472,Case_68,Submit,2025-01-29T12:39:35.666853,User_1,Branch_A,Afternoon,Operations,57,4,5.24
E_473,Case_68,Review,2025-01-29T13:53:35.666853,User_4,Branch_A,Night,IT,16,4,6.81
E_474,Case_68,Submit,2025-01-29T14:37:35.666853,User_1,Branch_C,Afternoon,HR,27,3,8.84
E_475,Case_68,Approve,2025-01-29T16:22:35.666853,User_3,Branch_A,Morning,Operations,45,3,2.94
E_476,Case_68,Finalize,2025-01-29T17:05:35.666853,User_1,Branch_B,Night,Finance,41,2,5.96
E_477,Case_69,Submit,2025-01-19T10:26:35.666853,User_4,Branch_C,Night,Finance,1,4,3.46
E_478,Case_69,Submit,2025-01-19T12:02:35.666853,User_3,Headquarters,Night,Operations,16,4,4.78
E_479,Case_69,Review,2025-01-19T12:29:35.666853,User_3,Branch_B,Night,HR,35,4,7.09
E_480,Case_69,Submit,2025-01-19T13:09:35.666853,User_1,Headquarters,Morning,HR,100,5,7.09
E_481,Case_69,Approve,2025-01-19T13:16:35.666853,User_3,Branch_A,Night,HR,17,3,5.77
E_482,Case_69,Submit,2025-01-19T13:31:35.666853,User_1,Branch_B,Morning,Operations,6,2,8.9
E_483,Case_69,Finalize,2025-01-19T15:23:35.666853,User_1,Branch_C,Night,HR,20,3,0.91
E_43,Case_7,Submit,2025-01-26T10:26:35.666853,User_3,Headquarters,Morning,Finance,106,2,9.27
E_44,Case_7,Submit,2025-01-26T10:52:35.666853,User_2,Branch_B,Morning,Finance,70,1,5.41
E_45,Case_7,Review,2025-01-26T12:06:35.666853,User_1,Headquarters,Afternoon,Operations,68,1,6.86
E_46,Case_7,Submit,2025-01-26T13:45:35.666853,User_2,Branch_A,Morning,HR,29,3,0.37
E_47,Case_7,Approve,2025-01-26T14:08:35.666853,User_1,Branch_B,Afternoon,HR,48,3,5.05
E_48,Case_7,Submit,2025-01-26T16:07:35.666853,User_4,Branch_C,Morning,IT,93,3,2.95
E_49,Case_7,Finalize,2025-01-26T16:09:35.666853,User_2,Headquarters,Morning,HR,34,5,9.21
E_484,Case_70,Submit,2025-01-17T10:26:35.666853,User_1,Branch_B,Night,HR,108,5,8.87
E_485,Case_70,Archive,2025-01-17T10:49:35.666853,User_3,Headquarters,Afternoon,Operations,51,4,3.73
E_486,Case_70,Review,2025-01-17T11:53:35.666853,User_4,Branch_C,Morning,Operations,119,2,5.73
E_487,Case_70,Submit,2025-01-17T11:57:35.666853,User_4,Branch_B,Night,Operations,48,1,6.87
E_488,Case_70,Approve,2025-01-17T12:36:35.666853,User_2,Branch_A,Afternoon,IT,12,2,7.21
E_489,Case_70,Submit,2025-01-17T14:23:35.666853,User_1,Branch_A,Afternoon,Finance,87,3,4.16
E_490,Case_70,Finalize,2025-01-17T14:42:35.666853,User_1,Headquarters,Afternoon,Operations,39,1,0.6
E_491,Case_71,Submit,2025-01-13T10:26:35.666853,User_4,Branch_B,Afternoon,Finance,9,2,7.74
E_492,Case_71,Review,2025-01-13T10:39:35.666853,User_4,Branch_C,Night,Finance,101,5,4.61
E_493,Case_71,Archive,2025-01-13T12:29:35.666853,User_1,Branch_B,Night,Operations,8,5,1.42
E_494,Case_71,Submit,2025-01-13T13:49:35.666853,User_4,Branch_B,Morning,Finance,12,4,1.85
E_495,Case_71,Review,2025-01-13T14:55:35.666853,User_4,Branch_C,Afternoon,HR,109,1,0.72
E_496,Case_71,Submit,2025-01-13T16:38:35.666853,User_3,Branch_B,Night,Operations,51,4,6.03
E_497,Case_71,Approve,2025-01-13T18:26:35.666853,User_2,Branch_C,Afternoon,IT,27,4,1.16
E_498,Case_72,Submit,2025-01-29T10:26:35.666853,User_1,Branch_C,Night,HR,83,4,0.39
E_499,Case_72,Review,2025-01-29T10:55:35.666853,User_2,Headquarters,Night,Operations,118,1,3.77
E_500,Case_72,Archive,2025-01-29T11:39:35.666853,User_2,Branch_C,Morning,IT,77,5,7.17
E_501,Case_72,Submit,2025-01-29T12:41:35.666853,User_2,Branch_C,Night,HR,20,1,3.5
E_502,Case_72,Approve,2025-01-29T14:12:35.666853,User_1,Branch_B,Night,IT,10,2,0.54
E_503,Case_72,Submit,2025-01-29T14:28:35.666853,User_2,Headquarters,Night,IT,60,2,3.05
E_504,Case_72,Finalize,2025-01-29T15:11:35.666853,User_1,Branch_A,Morning,Operations,35,1,7.06
E_505,Case_73,Submit,2025-02-09T10:26:35.666853,User_2,Branch_C,Night,HR,18,1,2.36
E_506,Case_73,Submit,2025-02-09T11:50:35.666853,User_3,Branch_C,Afternoon,HR,83,2,4.39
E_507,Case_73,Review,2025-02-09T12:17:35.666853,User_1,Branch_A,Night,IT,60,2,2.71
E_508,Case_73,Submit,2025-02-09T12:41:35.666853,User_2,Headquarters,Morning,IT,44,2,0.39
E_509,Case_73,Approve,2025-02-09T13:20:35.666853,User_4,Branch_A,Afternoon,Finance,3,5,8.64
E_510,Case_73,Submit,2025-02-09T14:29:35.666853,User_1,Headquarters,Night,HR,35,4,9.53
E_511,Case_73,Finalize,2025-02-09T16:14:35.666853,User_1,Branch_B,Morning,Finance,56,1,8.86
E_512,Case_74,Submit,2025-02-01T10:26:35.666853,User_3,Branch_B,Morning,IT,85,4,3.53
E_513,Case_74,Review,2025-02-01T11:59:35.666853,User_1,Branch_C,Afternoon,Finance,99,4,8.84
E_514,Case_74,Archive,2025-02-01T12:33:35.666853,User_4,Headquarters,Night,HR,16,1,5.08
E_515,Case_74,Submit,2025-02-01T13:31:35.666853,User_2,Headquarters,Night,Finance,51,5,5.78
E_516,Case_74,Review,2025-02-01T14:16:35.666853,User_1,Branch_B,Morning,Operations,56,1,9.28
E_517,Case_74,Submit,2025-02-01T14:33:35.666853,User_2,Branch_A,Afternoon,Finance,95,4,3.01
E_518,Case_74,Approve,2025-02-01T14:41:35.666853,User_4,Branch_C,Morning,Finance,44,5,3.79
E_519,Case_75,Submit,2025-02-07T10:26:35.666853,User_4,Headquarters,Morning,IT,12,1,3.53
E_520,Case_75,Review,2025-02-07T12:13:35.666853,User_1,Branch_C,Night,IT,99,2,2.89
E_521,Case_75,Archive,2025-02-07T13:11:35.666853,User_1,Branch_A,Afternoon,IT,106,5,2.28
E_522,Case_75,Submit,2025-02-07T13:37:35.666853,User_3,Branch_C,Morning,HR,3,3,3.22
E_523,Case_75,Approve,2025-02-07T15:23:35.666853,User_1,Branch_A,Night,IT,63,4,7.92
E_524,Case_75,Submit,2025-02-07T15:59:35.666853,User_2,Headquarters,Night,IT,1,4,6.69
E_525,Case_75,Finalize,2025-02-07T17:50:35.666853,User_2,Branch_C,Morning,IT,94,5,1.79
E_526,Case_76,Submit,2025-01-18T10:26:35.666853,User_2,Branch_C,Afternoon,Operations,26,4,1.22
E_527,Case_76,Submit,2025-01-18T12:24:35.666853,User_3,Branch_C,Night,Finance,18,5,1.25
E_528,Case_76,Review,2025-01-18T12:52:35.666853,User_1,Branch_B,Afternoon,HR,5,3,0.99
E_529,Case_76,Submit,2025-01-18T13:15:35.666853,User_4,Branch_A,Night,IT,22,5,0.57
E_530,Case_76,Approve,2025-01-18T14:30:35.666853,User_2,Branch_C,Morning,IT,86,1,3.57
E_531,Case_76,Submit,2025-01-18T16:24:35.666853,User_4,Headquarters,Night,IT,105,5,4.37
E_532,Case_76,Finalize,2025-01-18T17:43:35.666853,User_4,Branch_B,Night,Finance,22,1,4.39
E_533,Case_77,Submit,2025-01-20T10:26:35.666853,User_1,Branch_A,Night,Finance,83,3,6.75
E_534,Case_77,Submit,2025-01-20T10:54:35.666853,User_4,Headquarters,Night,IT,24,2,0.79
E_535,Case_77,Review,2025-01-20T12:36:35.666853,User_3,Branch_B,Afternoon,Operations,113,2,6.15
E_536,Case_77,Submit,2025-01-20T14:26:35.666853,User_3,Branch_A,Morning,Finance,94,4,0.95
E_537,Case_77,Approve,2025-01-20T14:49:35.666853,User_1,Branch_A,Night,Operations,25,4,4.25
E_538,Case_77,Submit,2025-01-20T16:09:35.666853,User_1,Branch_C,Morning,IT,46,3,6.8
E_539,Case_77,Finalize,2025-01-20T16:17:35.666853,User_2,Branch_A,Afternoon,Finance,3,4,9.32
E_540,Case_78,Submit,2025-02-07T10:26:35.666853,User_4,Branch_C,Afternoon,Finance,29,5,5.48
E_541,Case_78,Submit,2025-02-07T11:31:35.666853,User_4,Headquarters,Night,IT,67,2,2.98
E_542,Case_78,Review,2025-02-07T11:36:35.666853,User_4,Branch_C,Night,HR,38,3,6.48
E_543,Case_78,Submit,2025-02-07T13:36:35.666853,User_1,Headquarters,Night,IT,47,5,2.64
E_544,Case_78,Approve,2025-02-07T15:08:35.666853,User_2,Branch_A,Night,Operations,29,3,9.12
E_545,Case_78,Submit,2025-02-07T15:31:35.666853,User_1,Branch_A,Night,IT,67,3,0.4
E_546,Case_78,Finalize,2025-02-07T17:26:35.666853,User_2,Branch_B,Morning,IT,44,1,5.35
E_547,Case_79,Submit,2025-02-01T10:26:35.666853,User_4,Branch_B,Afternoon,Operations,12,1,5.51
E_548,Case_79,Archive,2025-02-01T11:31:35.666853,User_1,Branch_C,Morning,IT,60,4,3.89
E_549,Case_79,Review,2025-02-01T11:56:35.666853,User_2,Branch_C,Night,IT,109,3,5.88
E_550,Case_79,Submit,2025-02-01T13:32:35.666853,User_1,Branch_B,Night,IT,4,4,9.41
E_551,Case_79,Approve,2025-02-01T14:25:35.666853,User_1,Headquarters,Afternoon,Operations,6,1,4.76
E_552,Case_79,Submit,2025-02-01T14:48:35.666853,User_3,Branch_A,Morning,HR,107,2,9.72
E_553,Case_79,Finalize,2025-02-01T16:09:35.666853,User_2,Branch_C,Afternoon,HR,7,4,6.74
E_50,Case_8,Submit,2025-01-12T10:26:35.666853,User_2,Branch_B,Morning,HR,21,4,8.83
E_51,Case_8,Archive,2025-01-12T11:36:35.666853,User_1,Branch_B,Afternoon,IT,66,5,9.9
E_52,Case_8,Submit,2025-01-12T13:28:35.666853,User_4,Headquarters,Afternoon,IT,114,5,8.94
E_53,Case_8,Review,2025-01-12T14:52:35.666853,User_1,Branch_C,Night,Finance,57,2,1.82
E_54,Case_8,Submit,2025-01-12T16:49:35.666853,User_3,Branch_B,Afternoon,HR,71,5,2.16
E_55,Case_8,Approve,2025-01-12T17:09:35.666853,User_2,Branch_A,Afternoon,IT,104,5,2.42
E_56,Case_8,Finalize,2025-01-12T17:53:35.666853,User_4,Headquarters,Afternoon,Operations,114,1,3.01
E_554,Case_80,Submit,2025-02-09T10:26:35.666853,User_3,Branch_C,Afternoon,Operations,35,1,2.82
E_555,Case_80,Archive,2025-02-09T10:53:35.666853,User_4,Headquarters,Afternoon,HR,51,5,3.44
E_556,Case_80,Submit,2025-02-09T11:16:35.666853,User_4,Branch_C,Morning,Operations,3,3,2.15
E_557,Case_80,Review,2025-02-09T12:05:35.666853,User_4,Branch_C,Night,Finance,5,2,6.65
E_558,Case_80,Submit,2025-02-09T13:12:35.666853,User_3,Branch_B,Afternoon,HR,74,5,6.98
E_559,Case_80,Approve,2025-02-09T13:36:35.666853,User_1,Branch_A,Night,HR,78,1,2.4
E_560,Case_80,Finalize,2025-02-09T14:03:35.666853,User_3,Branch_B,Night,HR,97,2,1.55
E_561,Case_81,Submit,2025-01-30T10:26:35.666853,User_1,Branch_C,Afternoon,Operations,23,3,1.59
E_562,Case_81,Archive,2025-01-30T12:16:35.666853,User_3,Headquarters,Morning,Operations,60,3,0.58
